nohup: ignoring input
[1] order5big_0008: LINEAR (0.0s)  running={'LINEAR': 1}
[2297] order5big_18376: THEOREM (60.4s)  running={'LINEAR': 1339, 'THEOREM': 880, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2298] order5big_18384: THEOREM (60.1s)  running={'LINEAR': 1339, 'THEOREM': 881, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2299] order5big_18392: LINEAR (0.0s)  running={'LINEAR': 1340, 'THEOREM': 881, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2300] order5big_18400: THEOREM (60.4s)  running={'LINEAR': 1340, 'THEOREM': 882, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2301] order5big_18408: LINEAR (0.0s)  running={'LINEAR': 1341, 'THEOREM': 882, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2302] order5big_18416: LINEAR (0.0s)  running={'LINEAR': 1342, 'THEOREM': 882, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2303] order5big_18424: THEOREM (60.1s)  running={'LINEAR': 1342, 'THEOREM': 883, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2304] order5big_18432: LINEAR (0.0s)  running={'LINEAR': 1343, 'THEOREM': 883, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2305] order5big_18440: LINEAR (0.0s)  running={'LINEAR': 1344, 'THEOREM': 883, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2306] order5big_18448: THEOREM (61.2s)  running={'LINEAR': 1344, 'THEOREM': 884, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2307] order5big_18456: THEOREM (60.2s)  running={'LINEAR': 1344, 'THEOREM': 885, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2308] order5big_18464: THEOREM (60.2s)  running={'LINEAR': 1344, 'THEOREM': 886, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2309] order5big_18472: LINEAR (0.0s)  running={'LINEAR': 1345, 'THEOREM': 886, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2310] order5big_18480: THEOREM (60.3s)  running={'LINEAR': 1345, 'THEOREM': 887, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2311] order5big_18488: LINEAR (0.0s)  running={'LINEAR': 1346, 'THEOREM': 887, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2312] order5big_18496: LINEAR (0.0s)  running={'LINEAR': 1347, 'THEOREM': 887, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2313] order5big_18504: LINEAR (0.0s)  running={'LINEAR': 1348, 'THEOREM': 887, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2314] order5big_18512: LINEAR (0.0s)  running={'LINEAR': 1349, 'THEOREM': 887, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2315] order5big_18520: THEOREM (60.7s)  running={'LINEAR': 1349, 'THEOREM': 888, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2316] order5big_18528: THEOREM (60.3s)  running={'LINEAR': 1349, 'THEOREM': 889, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2317] order5big_18536: LINEAR (0.0s)  running={'LINEAR': 1350, 'THEOREM': 889, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2318] order5big_18544: THEOREM (60.2s)  running={'LINEAR': 1350, 'THEOREM': 890, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2319] order5big_18552: LINEAR (0.0s)  running={'LINEAR': 1351, 'THEOREM': 890, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2320] order5big_18560: LINEAR (0.0s)  running={'LINEAR': 1352, 'THEOREM': 890, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2321] order5big_18568: LINEAR (0.0s)  running={'LINEAR': 1353, 'THEOREM': 890, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2322] order5big_18576: LINEAR (0.0s)  running={'LINEAR': 1354, 'THEOREM': 890, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2323] order5big_18584: LINEAR (0.0s)  running={'LINEAR': 1355, 'THEOREM': 890, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2324] order5big_18592: THEOREM (60.1s)  running={'LINEAR': 1355, 'THEOREM': 891, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2325] order5big_18600: LINEAR (0.0s)  running={'LINEAR': 1356, 'THEOREM': 891, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2326] order5big_18608: THEOREM (60.2s)  running={'LINEAR': 1356, 'THEOREM': 892, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2327] order5big_18616: THEOREM (60.2s)  running={'LINEAR': 1356, 'THEOREM': 893, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2328] order5big_18624: THEOREM (60.1s)  running={'LINEAR': 1356, 'THEOREM': 894, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2329] order5big_18632: THEOREM (61.2s)  running={'LINEAR': 1356, 'THEOREM': 895, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2330] order5big_18640: LINEAR (0.0s)  running={'LINEAR': 1357, 'THEOREM': 895, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2331] order5big_18648: LINEAR (0.0s)  running={'LINEAR': 1358, 'THEOREM': 895, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2332] order5big_18656: LINEAR (0.0s)  running={'LINEAR': 1359, 'THEOREM': 895, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2333] order5big_18664: LINEAR (0.0s)  running={'LINEAR': 1360, 'THEOREM': 895, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2334] order5big_18672: LINEAR (0.0s)  running={'LINEAR': 1361, 'THEOREM': 895, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2335] order5big_18680: LINEAR (0.0s)  running={'LINEAR': 1362, 'THEOREM': 895, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2336] order5big_18688: THEOREM (60.2s)  running={'LINEAR': 1362, 'THEOREM': 896, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2337] order5big_18696: LINEAR (0.0s)  running={'LINEAR': 1363, 'THEOREM': 896, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2338] order5big_18704: LINEAR (0.0s)  running={'LINEAR': 1364, 'THEOREM': 896, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2339] order5big_18712: THEOREM (60.2s)  running={'LINEAR': 1364, 'THEOREM': 897, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2340] order5big_18720: THEOREM (60.2s)  running={'LINEAR': 1364, 'THEOREM': 898, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2341] order5big_18728: THEOREM (60.1s)  running={'LINEAR': 1364, 'THEOREM': 899, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2342] order5big_18736: LINEAR (0.0s)  running={'LINEAR': 1365, 'THEOREM': 899, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2343] order5big_18744: THEOREM (60.1s)  running={'LINEAR': 1365, 'THEOREM': 900, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2344] order5big_18752: THEOREM (61.7s)  running={'LINEAR': 1365, 'THEOREM': 901, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2345] order5big_18760: THEOREM (60.2s)  running={'LINEAR': 1365, 'THEOREM': 902, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2346] order5big_18768: LINEAR (0.0s)  running={'LINEAR': 1366, 'THEOREM': 902, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2347] order5big_18776: LINEAR (0.0s)  running={'LINEAR': 1367, 'THEOREM': 902, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2348] order5big_18784: LINEAR (0.0s)  running={'LINEAR': 1368, 'THEOREM': 902, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2349] order5big_18792: THEOREM (60.4s)  running={'LINEAR': 1368, 'THEOREM': 903, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2350] order5big_18800: THEOREM (60.2s)  running={'LINEAR': 1368, 'THEOREM': 904, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2351] order5big_18808: LINEAR (0.0s)  running={'LINEAR': 1369, 'THEOREM': 904, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2352] order5big_18816: THEOREM (60.4s)  running={'LINEAR': 1369, 'THEOREM': 905, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2353] order5big_18824: LINEAR (0.0s)  running={'LINEAR': 1370, 'THEOREM': 905, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2354] order5big_18832: LINEAR (0.0s)  running={'LINEAR': 1371, 'THEOREM': 905, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 12}
[2355] order5big_18840: SOLVED_FMB (0.3s)  running={'LINEAR': 1371, 'THEOREM': 905, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 12}
[2356] order5big_18848: LINEAR (0.0s)  running={'LINEAR': 1372, 'THEOREM': 905, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 12}
[2357] order5big_18856: THEOREM (60.6s)  running={'LINEAR': 1372, 'THEOREM': 906, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 12}
[2358] order5big_18864: LINEAR (0.0s)  running={'LINEAR': 1373, 'THEOREM': 906, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 12}
[2359] order5big_18872: THEOREM (60.2s)  running={'LINEAR': 1373, 'THEOREM': 907, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 12}
[2360] order5big_18880: THEOREM (60.2s)  running={'LINEAR': 1373, 'THEOREM': 908, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 12}
[2361] order5big_18888: SOLVED_FMB (1.5s)  running={'LINEAR': 1373, 'THEOREM': 908, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2362] order5big_18896: LINEAR (0.0s)  running={'LINEAR': 1374, 'THEOREM': 908, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2363] order5big_18904: THEOREM (60.2s)  running={'LINEAR': 1374, 'THEOREM': 909, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2364] order5big_18912: LINEAR (0.0s)  running={'LINEAR': 1375, 'THEOREM': 909, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2365] order5big_18920: LINEAR (0.0s)  running={'LINEAR': 1376, 'THEOREM': 909, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2366] order5big_18928: THEOREM (60.4s)  running={'LINEAR': 1376, 'THEOREM': 910, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2367] order5big_18936: LINEAR (0.0s)  running={'LINEAR': 1377, 'THEOREM': 910, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2368] order5big_18944: LINEAR (0.0s)  running={'LINEAR': 1378, 'THEOREM': 910, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2369] order5big_18952: LINEAR (0.0s)  running={'LINEAR': 1379, 'THEOREM': 910, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2370] order5big_18960: LINEAR (0.0s)  running={'LINEAR': 1380, 'THEOREM': 910, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2371] order5big_18968: THEOREM (60.2s)  running={'LINEAR': 1380, 'THEOREM': 911, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2372] order5big_18976: LINEAR (0.0s)  running={'LINEAR': 1381, 'THEOREM': 911, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2373] order5big_18984: THEOREM (60.2s)  running={'LINEAR': 1381, 'THEOREM': 912, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2374] order5big_18992: LINEAR (0.0s)  running={'LINEAR': 1382, 'THEOREM': 912, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2375] order5big_19000: LINEAR (0.0s)  running={'LINEAR': 1383, 'THEOREM': 912, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 12}
[2376] order5big_19008: SOLVED_FMB (12.7s)  running={'LINEAR': 1383, 'THEOREM': 912, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 12}
[2377] order5big_19016: SOLVED_FMB (12.8s)  running={'LINEAR': 1383, 'THEOREM': 912, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 12}
[2378] order5big_19024: THEOREM (2.3s)  running={'LINEAR': 1383, 'THEOREM': 913, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 12}
[2379] order5big_19032: THEOREM (60.3s)  running={'LINEAR': 1383, 'THEOREM': 914, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 12}
[2380] order5big_19040: THEOREM (60.2s)  running={'LINEAR': 1383, 'THEOREM': 915, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 12}
[2381] order5big_19048: LINEAR (0.0s)  running={'LINEAR': 1384, 'THEOREM': 915, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 12}
[2382] order5big_19056: THEOREM (60.2s)  running={'LINEAR': 1384, 'THEOREM': 916, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 12}
[2383] order5big_19064: THEOREM (60.2s)  running={'LINEAR': 1384, 'THEOREM': 917, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 12}
[2384] order5big_19072: LINEAR (0.0s)  running={'LINEAR': 1385, 'THEOREM': 917, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 12}
[2385] order5big_19080: SOLVED_FMB (1.2s)  running={'LINEAR': 1385, 'THEOREM': 917, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2386] order5big_19088: LINEAR (0.0s)  running={'LINEAR': 1386, 'THEOREM': 917, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2387] order5big_19096: LINEAR (0.0s)  running={'LINEAR': 1387, 'THEOREM': 917, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2388] order5big_19104: THEOREM (60.1s)  running={'LINEAR': 1387, 'THEOREM': 918, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2389] order5big_19112: THEOREM (62.0s)  running={'LINEAR': 1387, 'THEOREM': 919, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2390] order5big_19120: LINEAR (0.0s)  running={'LINEAR': 1388, 'THEOREM': 919, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2391] order5big_19128: LINEAR (0.0s)  running={'LINEAR': 1389, 'THEOREM': 919, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2392] order5big_19136: LINEAR (0.0s)  running={'LINEAR': 1390, 'THEOREM': 919, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2393] order5big_19144: LINEAR (0.0s)  running={'LINEAR': 1391, 'THEOREM': 919, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2394] order5big_19152: LINEAR (0.0s)  running={'LINEAR': 1392, 'THEOREM': 919, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2395] order5big_19160: THEOREM (61.2s)  running={'LINEAR': 1392, 'THEOREM': 920, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2396] order5big_19168: SOLVED_FMB (0.2s)  running={'LINEAR': 1392, 'THEOREM': 920, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2397] order5big_19176: THEOREM (60.5s)  running={'LINEAR': 1392, 'THEOREM': 921, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2398] order5big_19184: THEOREM (60.2s)  running={'LINEAR': 1392, 'THEOREM': 922, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2399] order5big_19192: THEOREM (60.2s)  running={'LINEAR': 1392, 'THEOREM': 923, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2400] order5big_19200: THEOREM (63.1s)  running={'LINEAR': 1392, 'THEOREM': 924, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2401] order5big_19208: LINEAR (0.0s)  running={'LINEAR': 1393, 'THEOREM': 924, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2402] order5big_19216: THEOREM (61.2s)  running={'LINEAR': 1393, 'THEOREM': 925, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2403] order5big_19224: THEOREM (60.2s)  running={'LINEAR': 1393, 'THEOREM': 926, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2404] order5big_19232: THEOREM (60.2s)  running={'LINEAR': 1393, 'THEOREM': 927, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2405] order5big_19240: THEOREM (60.2s)  running={'LINEAR': 1393, 'THEOREM': 928, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2406] order5big_19248: LINEAR (0.0s)  running={'LINEAR': 1394, 'THEOREM': 928, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2407] order5big_19256: LINEAR (0.0s)  running={'LINEAR': 1395, 'THEOREM': 928, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2408] order5big_19264: LINEAR (0.0s)  running={'LINEAR': 1396, 'THEOREM': 928, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2409] order5big_19272: LINEAR (0.0s)  running={'LINEAR': 1397, 'THEOREM': 928, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2410] order5big_19280: LINEAR (0.0s)  running={'LINEAR': 1398, 'THEOREM': 928, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2411] order5big_19288: THEOREM (60.2s)  running={'LINEAR': 1398, 'THEOREM': 929, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2412] order5big_19296: THEOREM (60.4s)  running={'LINEAR': 1398, 'THEOREM': 930, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2413] order5big_19304: LINEAR (0.0s)  running={'LINEAR': 1399, 'THEOREM': 930, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2414] order5big_19312: SOLVED_FMB (12.2s)  running={'LINEAR': 1399, 'THEOREM': 930, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2415] order5big_19320: LINEAR (0.0s)  running={'LINEAR': 1400, 'THEOREM': 930, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2416] order5big_19328: THEOREM (61.2s)  running={'LINEAR': 1400, 'THEOREM': 931, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2417] order5big_19336: LINEAR (0.0s)  running={'LINEAR': 1401, 'THEOREM': 931, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2418] order5big_19344: LINEAR (0.0s)  running={'LINEAR': 1402, 'THEOREM': 931, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2419] order5big_19352: LINEAR (0.0s)  running={'LINEAR': 1403, 'THEOREM': 931, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2420] order5big_19360: LINEAR (0.0s)  running={'LINEAR': 1404, 'THEOREM': 931, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2421] order5big_19368: LINEAR (0.0s)  running={'LINEAR': 1405, 'THEOREM': 931, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2422] order5big_19376: LINEAR (0.0s)  running={'LINEAR': 1406, 'THEOREM': 931, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2423] order5big_19384: THEOREM (60.2s)  running={'LINEAR': 1406, 'THEOREM': 932, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2424] order5big_19392: THEOREM (61.1s)  running={'LINEAR': 1406, 'THEOREM': 933, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2425] order5big_19400: THEOREM (60.2s)  running={'LINEAR': 1406, 'THEOREM': 934, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2426] order5big_19408: THEOREM (60.7s)  running={'LINEAR': 1406, 'THEOREM': 935, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2427] order5big_19416: LINEAR (0.0s)  running={'LINEAR': 1407, 'THEOREM': 935, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2428] order5big_19424: SOLVED_FMB (0.1s)  running={'LINEAR': 1407, 'THEOREM': 935, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2429] order5big_19432: LINEAR (0.0s)  running={'LINEAR': 1408, 'THEOREM': 935, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2430] order5big_19440: LINEAR (0.0s)  running={'LINEAR': 1409, 'THEOREM': 935, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2431] order5big_19448: THEOREM (63.0s)  running={'LINEAR': 1409, 'THEOREM': 936, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2432] order5big_19456: LINEAR (0.0s)  running={'LINEAR': 1410, 'THEOREM': 936, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2433] order5big_19464: LINEAR (0.0s)  running={'LINEAR': 1411, 'THEOREM': 936, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2434] order5big_19472: THEOREM (60.2s)  running={'LINEAR': 1411, 'THEOREM': 937, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2435] order5big_19480: THEOREM (60.1s)  running={'LINEAR': 1411, 'THEOREM': 938, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2436] order5big_19488: LINEAR (0.0s)  running={'LINEAR': 1412, 'THEOREM': 938, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2437] order5big_19496: LINEAR (0.0s)  running={'LINEAR': 1413, 'THEOREM': 938, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2438] order5big_19504: THEOREM (60.3s)  running={'LINEAR': 1413, 'THEOREM': 939, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2439] order5big_19512: THEOREM (60.2s)  running={'LINEAR': 1413, 'THEOREM': 940, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2440] order5big_19520: LINEAR (0.0s)  running={'LINEAR': 1414, 'THEOREM': 940, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2441] order5big_19528: LINEAR (0.0s)  running={'LINEAR': 1415, 'THEOREM': 940, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2442] order5big_19536: THEOREM (60.3s)  running={'LINEAR': 1415, 'THEOREM': 941, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2443] order5big_19544: LINEAR (0.0s)  running={'LINEAR': 1416, 'THEOREM': 941, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2444] order5big_19552: THEOREM (60.2s)  running={'LINEAR': 1416, 'THEOREM': 942, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2445] order5big_19560: THEOREM (60.2s)  running={'LINEAR': 1416, 'THEOREM': 943, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2446] order5big_19568: LINEAR (0.0s)  running={'LINEAR': 1417, 'THEOREM': 943, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2447] order5big_19576: LINEAR (0.0s)  running={'LINEAR': 1418, 'THEOREM': 943, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2448] order5big_19584: THEOREM (60.4s)  running={'LINEAR': 1418, 'THEOREM': 944, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2449] order5big_19592: THEOREM (60.6s)  running={'LINEAR': 1418, 'THEOREM': 945, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2450] order5big_19600: THEOREM (60.3s)  running={'LINEAR': 1418, 'THEOREM': 946, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2451] order5big_19608: LINEAR (0.0s)  running={'LINEAR': 1419, 'THEOREM': 946, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2452] order5big_19616: THEOREM (61.3s)  running={'LINEAR': 1419, 'THEOREM': 947, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2453] order5big_19624: THEOREM (72.4s)  running={'LINEAR': 1419, 'THEOREM': 948, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2454] order5big_19632: LINEAR (0.0s)  running={'LINEAR': 1420, 'THEOREM': 948, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2455] order5big_19640: LINEAR (0.0s)  running={'LINEAR': 1421, 'THEOREM': 948, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2456] order5big_19648: THEOREM (5.4s)  running={'LINEAR': 1421, 'THEOREM': 949, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2457] order5big_19656: THEOREM (72.9s)  running={'LINEAR': 1421, 'THEOREM': 950, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2458] order5big_19664: LINEAR (0.0s)  running={'LINEAR': 1422, 'THEOREM': 950, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2459] order5big_19672: LINEAR (0.0s)  running={'LINEAR': 1423, 'THEOREM': 950, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2460] order5big_19680: LINEAR (0.0s)  running={'LINEAR': 1424, 'THEOREM': 950, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2461] order5big_19688: LINEAR (0.0s)  running={'LINEAR': 1425, 'THEOREM': 950, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2462] order5big_19696: LINEAR (0.0s)  running={'LINEAR': 1426, 'THEOREM': 950, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2463] order5big_19704: THEOREM (60.1s)  running={'LINEAR': 1426, 'THEOREM': 951, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2464] order5big_19712: LINEAR (0.0s)  running={'LINEAR': 1427, 'THEOREM': 951, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2465] order5big_19720: THEOREM (60.4s)  running={'LINEAR': 1427, 'THEOREM': 952, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2466] order5big_19728: LINEAR (0.0s)  running={'LINEAR': 1428, 'THEOREM': 952, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2467] order5big_19736: THEOREM (60.2s)  running={'LINEAR': 1428, 'THEOREM': 953, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2468] order5big_19744: LINEAR (0.0s)  running={'LINEAR': 1429, 'THEOREM': 953, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2469] order5big_19752: THEOREM (60.5s)  running={'LINEAR': 1429, 'THEOREM': 954, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
[2470] order5big_19760: LINEAR (0.0s)  running={'LINEAR': 1430, 'THEOREM': 954, 'SOLVED_FMB': 74, 'HARD_NONLINEAR': 12}
