nohup: ignoring input
[1] order5big_0006: THEOREM (60.2s)  running={'THEOREM': 1}
[2065] order5big_16518: LINEAR (0.0s)  running={'THEOREM': 784, 'LINEAR': 1209, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 8}
[2066] order5big_16526: SOLVED_FMB (17.3s)  running={'THEOREM': 784, 'LINEAR': 1209, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2067] order5big_16534: LINEAR (0.0s)  running={'THEOREM': 784, 'LINEAR': 1210, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2068] order5big_16542: THEOREM (60.4s)  running={'THEOREM': 785, 'LINEAR': 1210, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2069] order5big_16550: THEOREM (60.2s)  running={'THEOREM': 786, 'LINEAR': 1210, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2070] order5big_16558: LINEAR (0.0s)  running={'THEOREM': 786, 'LINEAR': 1211, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2071] order5big_16566: THEOREM (60.2s)  running={'THEOREM': 787, 'LINEAR': 1211, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2072] order5big_16574: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1212, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2073] order5big_16582: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1213, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2074] order5big_16590: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1214, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2075] order5big_16598: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1215, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2076] order5big_16606: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1216, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2077] order5big_16614: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1217, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2078] order5big_16622: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1218, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2079] order5big_16630: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1219, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2080] order5big_16638: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1220, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2081] order5big_16646: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1221, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2082] order5big_16654: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1222, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2083] order5big_16662: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1223, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2084] order5big_16670: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1224, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2085] order5big_16678: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1225, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2086] order5big_16686: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1226, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2087] order5big_16694: LINEAR (0.0s)  running={'THEOREM': 787, 'LINEAR': 1227, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2088] order5big_16702: THEOREM (60.2s)  running={'THEOREM': 788, 'LINEAR': 1227, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2089] order5big_16710: THEOREM (61.0s)  running={'THEOREM': 789, 'LINEAR': 1227, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2090] order5big_16718: LINEAR (0.0s)  running={'THEOREM': 789, 'LINEAR': 1228, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2091] order5big_16726: LINEAR (0.0s)  running={'THEOREM': 789, 'LINEAR': 1229, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2092] order5big_16734: LINEAR (0.0s)  running={'THEOREM': 789, 'LINEAR': 1230, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2093] order5big_16742: THEOREM (60.2s)  running={'THEOREM': 790, 'LINEAR': 1230, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2094] order5big_16750: LINEAR (0.0s)  running={'THEOREM': 790, 'LINEAR': 1231, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2095] order5big_16758: LINEAR (0.0s)  running={'THEOREM': 790, 'LINEAR': 1232, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2096] order5big_16766: THEOREM (60.2s)  running={'THEOREM': 791, 'LINEAR': 1232, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2097] order5big_16774: LINEAR (0.0s)  running={'THEOREM': 791, 'LINEAR': 1233, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2098] order5big_16782: LINEAR (0.0s)  running={'THEOREM': 791, 'LINEAR': 1234, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2099] order5big_16790: LINEAR (0.0s)  running={'THEOREM': 791, 'LINEAR': 1235, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2100] order5big_16798: LINEAR (0.0s)  running={'THEOREM': 791, 'LINEAR': 1236, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2101] order5big_16806: THEOREM (60.1s)  running={'THEOREM': 792, 'LINEAR': 1236, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2102] order5big_16814: THEOREM (60.2s)  running={'THEOREM': 793, 'LINEAR': 1236, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2103] order5big_16822: LINEAR (0.0s)  running={'THEOREM': 793, 'LINEAR': 1237, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2104] order5big_16830: LINEAR (0.0s)  running={'THEOREM': 793, 'LINEAR': 1238, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2105] order5big_16838: THEOREM (60.2s)  running={'THEOREM': 794, 'LINEAR': 1238, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2106] order5big_16846: THEOREM (60.2s)  running={'THEOREM': 795, 'LINEAR': 1238, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2107] order5big_16854: LINEAR (0.0s)  running={'THEOREM': 795, 'LINEAR': 1239, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2108] order5big_16862: LINEAR (0.0s)  running={'THEOREM': 795, 'LINEAR': 1240, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2109] order5big_16870: LINEAR (0.0s)  running={'THEOREM': 795, 'LINEAR': 1241, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2110] order5big_16878: LINEAR (0.0s)  running={'THEOREM': 795, 'LINEAR': 1242, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2111] order5big_16886: THEOREM (60.2s)  running={'THEOREM': 796, 'LINEAR': 1242, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2112] order5big_16894: LINEAR (0.0s)  running={'THEOREM': 796, 'LINEAR': 1243, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2113] order5big_16902: THEOREM (60.2s)  running={'THEOREM': 797, 'LINEAR': 1243, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 8}
[2114] order5big_16910: SOLVED_FMB (1.6s)  running={'THEOREM': 797, 'LINEAR': 1243, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 8}
[2115] order5big_16918: THEOREM (60.2s)  running={'THEOREM': 798, 'LINEAR': 1243, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 8}
[2116] order5big_16926: THEOREM (60.2s)  running={'THEOREM': 799, 'LINEAR': 1243, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 8}
[2117] order5big_16934: LINEAR (0.0s)  running={'THEOREM': 799, 'LINEAR': 1244, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 8}
[2118] order5big_16942: THEOREM (62.1s)  running={'THEOREM': 800, 'LINEAR': 1244, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 8}
[2119] order5big_16950: THEOREM (60.2s)  running={'THEOREM': 801, 'LINEAR': 1244, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 8}
[2120] order5big_16958: SOLVED_FMB (11.7s)  running={'THEOREM': 801, 'LINEAR': 1244, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2121] order5big_16966: LINEAR (0.0s)  running={'THEOREM': 801, 'LINEAR': 1245, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2122] order5big_16974: LINEAR (0.0s)  running={'THEOREM': 801, 'LINEAR': 1246, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2123] order5big_16982: LINEAR (0.0s)  running={'THEOREM': 801, 'LINEAR': 1247, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2124] order5big_16990: THEOREM (60.1s)  running={'THEOREM': 802, 'LINEAR': 1247, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2125] order5big_16998: LINEAR (0.0s)  running={'THEOREM': 802, 'LINEAR': 1248, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2126] order5big_17006: LINEAR (0.0s)  running={'THEOREM': 802, 'LINEAR': 1249, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2127] order5big_17014: LINEAR (0.0s)  running={'THEOREM': 802, 'LINEAR': 1250, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2128] order5big_17022: LINEAR (0.0s)  running={'THEOREM': 802, 'LINEAR': 1251, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2129] order5big_17030: THEOREM (61.1s)  running={'THEOREM': 803, 'LINEAR': 1251, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2130] order5big_17038: LINEAR (0.0s)  running={'THEOREM': 803, 'LINEAR': 1252, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2131] order5big_17046: LINEAR (0.0s)  running={'THEOREM': 803, 'LINEAR': 1253, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2132] order5big_17054: LINEAR (0.0s)  running={'THEOREM': 803, 'LINEAR': 1254, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2133] order5big_17062: THEOREM (60.2s)  running={'THEOREM': 804, 'LINEAR': 1254, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2134] order5big_17070: THEOREM (60.2s)  running={'THEOREM': 805, 'LINEAR': 1254, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2135] order5big_17078: THEOREM (61.3s)  running={'THEOREM': 806, 'LINEAR': 1254, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2136] order5big_17086: THEOREM (60.2s)  running={'THEOREM': 807, 'LINEAR': 1254, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2137] order5big_17094: LINEAR (0.0s)  running={'THEOREM': 807, 'LINEAR': 1255, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2138] order5big_17102: THEOREM (60.1s)  running={'THEOREM': 808, 'LINEAR': 1255, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2139] order5big_17110: LINEAR (0.0s)  running={'THEOREM': 808, 'LINEAR': 1256, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2140] order5big_17118: THEOREM (60.6s)  running={'THEOREM': 809, 'LINEAR': 1256, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2141] order5big_17126: THEOREM (60.6s)  running={'THEOREM': 810, 'LINEAR': 1256, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2142] order5big_17134: THEOREM (60.2s)  running={'THEOREM': 811, 'LINEAR': 1256, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2143] order5big_17142: THEOREM (60.2s)  running={'THEOREM': 812, 'LINEAR': 1256, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2144] order5big_17150: THEOREM (63.7s)  running={'THEOREM': 813, 'LINEAR': 1256, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2145] order5big_17158: LINEAR (0.0s)  running={'THEOREM': 813, 'LINEAR': 1257, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2146] order5big_17166: THEOREM (1.3s)  running={'THEOREM': 814, 'LINEAR': 1257, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2147] order5big_17174: THEOREM (60.1s)  running={'THEOREM': 815, 'LINEAR': 1257, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2148] order5big_17182: THEOREM (60.2s)  running={'THEOREM': 816, 'LINEAR': 1257, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2149] order5big_17190: LINEAR (0.0s)  running={'THEOREM': 816, 'LINEAR': 1258, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2150] order5big_17198: LINEAR (0.0s)  running={'THEOREM': 816, 'LINEAR': 1259, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2151] order5big_17206: LINEAR (0.0s)  running={'THEOREM': 816, 'LINEAR': 1260, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2152] order5big_17214: THEOREM (60.2s)  running={'THEOREM': 817, 'LINEAR': 1260, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2153] order5big_17222: THEOREM (60.2s)  running={'THEOREM': 818, 'LINEAR': 1260, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2154] order5big_17230: LINEAR (0.0s)  running={'THEOREM': 818, 'LINEAR': 1261, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2155] order5big_17238: THEOREM (60.2s)  running={'THEOREM': 819, 'LINEAR': 1261, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2156] order5big_17246: LINEAR (0.0s)  running={'THEOREM': 819, 'LINEAR': 1262, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2157] order5big_17254: THEOREM (60.3s)  running={'THEOREM': 820, 'LINEAR': 1262, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2158] order5big_17262: THEOREM (60.2s)  running={'THEOREM': 821, 'LINEAR': 1262, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2159] order5big_17270: THEOREM (62.2s)  running={'THEOREM': 822, 'LINEAR': 1262, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2160] order5big_17278: LINEAR (0.0s)  running={'THEOREM': 822, 'LINEAR': 1263, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2161] order5big_17286: LINEAR (0.0s)  running={'THEOREM': 822, 'LINEAR': 1264, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2162] order5big_17294: LINEAR (0.0s)  running={'THEOREM': 822, 'LINEAR': 1265, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2163] order5big_17302: THEOREM (60.4s)  running={'THEOREM': 823, 'LINEAR': 1265, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2164] order5big_17310: THEOREM (60.2s)  running={'THEOREM': 824, 'LINEAR': 1265, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2165] order5big_17318: THEOREM (60.2s)  running={'THEOREM': 825, 'LINEAR': 1265, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2166] order5big_17326: LINEAR (0.0s)  running={'THEOREM': 825, 'LINEAR': 1266, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2167] order5big_17334: LINEAR (0.0s)  running={'THEOREM': 825, 'LINEAR': 1267, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2168] order5big_17342: LINEAR (0.0s)  running={'THEOREM': 825, 'LINEAR': 1268, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2169] order5big_17350: THEOREM (60.2s)  running={'THEOREM': 826, 'LINEAR': 1268, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2170] order5big_17358: THEOREM (60.2s)  running={'THEOREM': 827, 'LINEAR': 1268, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2171] order5big_17366: LINEAR (0.0s)  running={'THEOREM': 827, 'LINEAR': 1269, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2172] order5big_17374: THEOREM (60.2s)  running={'THEOREM': 828, 'LINEAR': 1269, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2173] order5big_17382: THEOREM (60.2s)  running={'THEOREM': 829, 'LINEAR': 1269, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2174] order5big_17390: LINEAR (0.0s)  running={'THEOREM': 829, 'LINEAR': 1270, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2175] order5big_17398: THEOREM (62.4s)  running={'THEOREM': 830, 'LINEAR': 1270, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2176] order5big_17406: LINEAR (0.0s)  running={'THEOREM': 830, 'LINEAR': 1271, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2177] order5big_17414: LINEAR (0.0s)  running={'THEOREM': 830, 'LINEAR': 1272, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2178] order5big_17422: THEOREM (60.9s)  running={'THEOREM': 831, 'LINEAR': 1272, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2179] order5big_17430: THEOREM (60.2s)  running={'THEOREM': 832, 'LINEAR': 1272, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2180] order5big_17438: LINEAR (0.0s)  running={'THEOREM': 832, 'LINEAR': 1273, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2181] order5big_17446: LINEAR (0.0s)  running={'THEOREM': 832, 'LINEAR': 1274, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2182] order5big_17454: LINEAR (0.0s)  running={'THEOREM': 832, 'LINEAR': 1275, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2183] order5big_17462: LINEAR (0.0s)  running={'THEOREM': 832, 'LINEAR': 1276, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2184] order5big_17470: THEOREM (60.6s)  running={'THEOREM': 833, 'LINEAR': 1276, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 8}
[2185] order5big_17478: SOLVED_FMB (0.3s)  running={'THEOREM': 833, 'LINEAR': 1276, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[2186] order5big_17486: LINEAR (0.0s)  running={'THEOREM': 833, 'LINEAR': 1277, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[2187] order5big_17494: SOLVED_FMB (1.1s)  running={'THEOREM': 833, 'LINEAR': 1277, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2188] order5big_17502: LINEAR (0.0s)  running={'THEOREM': 833, 'LINEAR': 1278, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2189] order5big_17510: LINEAR (0.0s)  running={'THEOREM': 833, 'LINEAR': 1279, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2190] order5big_17518: LINEAR (0.0s)  running={'THEOREM': 833, 'LINEAR': 1280, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2191] order5big_17526: LINEAR (0.0s)  running={'THEOREM': 833, 'LINEAR': 1281, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2192] order5big_17534: THEOREM (60.2s)  running={'THEOREM': 834, 'LINEAR': 1281, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2193] order5big_17542: THEOREM (64.8s)  running={'THEOREM': 835, 'LINEAR': 1281, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2194] order5big_17550: LINEAR (0.0s)  running={'THEOREM': 835, 'LINEAR': 1282, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2195] order5big_17558: THEOREM (61.2s)  running={'THEOREM': 836, 'LINEAR': 1282, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2196] order5big_17566: THEOREM (60.7s)  running={'THEOREM': 837, 'LINEAR': 1282, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2197] order5big_17574: THEOREM (60.2s)  running={'THEOREM': 838, 'LINEAR': 1282, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2198] order5big_17582: LINEAR (0.0s)  running={'THEOREM': 838, 'LINEAR': 1283, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2199] order5big_17590: LINEAR (0.0s)  running={'THEOREM': 838, 'LINEAR': 1284, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2200] order5big_17598: THEOREM (60.7s)  running={'THEOREM': 839, 'LINEAR': 1284, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2201] order5big_17606: THEOREM (0.5s)  running={'THEOREM': 840, 'LINEAR': 1284, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2202] order5big_17614: THEOREM (60.2s)  running={'THEOREM': 841, 'LINEAR': 1284, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2203] order5big_17622: LINEAR (0.0s)  running={'THEOREM': 841, 'LINEAR': 1285, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2204] order5big_17630: LINEAR (0.0s)  running={'THEOREM': 841, 'LINEAR': 1286, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2205] order5big_17638: LINEAR (0.0s)  running={'THEOREM': 841, 'LINEAR': 1287, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2206] order5big_17646: LINEAR (0.0s)  running={'THEOREM': 841, 'LINEAR': 1288, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2207] order5big_17654: LINEAR (0.0s)  running={'THEOREM': 841, 'LINEAR': 1289, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2208] order5big_17662: THEOREM (60.1s)  running={'THEOREM': 842, 'LINEAR': 1289, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2209] order5big_17670: LINEAR (0.0s)  running={'THEOREM': 842, 'LINEAR': 1290, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2210] order5big_17678: LINEAR (0.0s)  running={'THEOREM': 842, 'LINEAR': 1291, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2211] order5big_17686: THEOREM (60.2s)  running={'THEOREM': 843, 'LINEAR': 1291, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2212] order5big_17694: LINEAR (0.0s)  running={'THEOREM': 843, 'LINEAR': 1292, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2213] order5big_17702: THEOREM (60.4s)  running={'THEOREM': 844, 'LINEAR': 1292, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2214] order5big_17710: THEOREM (60.2s)  running={'THEOREM': 845, 'LINEAR': 1292, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 8}
[2215] order5big_17718: HARD_NONLINEAR (120.1s)  running={'THEOREM': 845, 'LINEAR': 1292, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[2216] order5big_17726: THEOREM (60.1s)  running={'THEOREM': 846, 'LINEAR': 1292, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[2217] order5big_17734: LINEAR (0.0s)  running={'THEOREM': 846, 'LINEAR': 1293, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[2218] order5big_17742: LINEAR (0.0s)  running={'THEOREM': 846, 'LINEAR': 1294, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[2219] order5big_17750: LINEAR (0.0s)  running={'THEOREM': 846, 'LINEAR': 1295, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[2220] order5big_17758: SOLVED_FMB (1.6s)  running={'THEOREM': 846, 'LINEAR': 1295, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2221] order5big_17766: LINEAR (0.0s)  running={'THEOREM': 846, 'LINEAR': 1296, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2222] order5big_17774: LINEAR (0.0s)  running={'THEOREM': 846, 'LINEAR': 1297, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2223] order5big_17782: THEOREM (60.2s)  running={'THEOREM': 847, 'LINEAR': 1297, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2224] order5big_17790: THEOREM (73.1s)  running={'THEOREM': 848, 'LINEAR': 1297, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2225] order5big_17798: LINEAR (0.0s)  running={'THEOREM': 848, 'LINEAR': 1298, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2226] order5big_17806: THEOREM (60.2s)  running={'THEOREM': 849, 'LINEAR': 1298, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2227] order5big_17814: LINEAR (0.0s)  running={'THEOREM': 849, 'LINEAR': 1299, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2228] order5big_17822: THEOREM (60.2s)  running={'THEOREM': 850, 'LINEAR': 1299, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2229] order5big_17830: LINEAR (0.0s)  running={'THEOREM': 850, 'LINEAR': 1300, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2230] order5big_17838: LINEAR (0.0s)  running={'THEOREM': 850, 'LINEAR': 1301, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2231] order5big_17846: THEOREM (60.2s)  running={'THEOREM': 851, 'LINEAR': 1301, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2232] order5big_17854: THEOREM (60.4s)  running={'THEOREM': 852, 'LINEAR': 1301, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2233] order5big_17862: THEOREM (60.2s)  running={'THEOREM': 853, 'LINEAR': 1301, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2234] order5big_17870: THEOREM (60.2s)  running={'THEOREM': 854, 'LINEAR': 1301, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 9}
[2235] order5big_17878: HARD_NONLINEAR (120.1s)  running={'THEOREM': 854, 'LINEAR': 1301, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 10}
[2236] order5big_17886: THEOREM (60.2s)  running={'THEOREM': 855, 'LINEAR': 1301, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 10}
[2237] order5big_17894: LINEAR (0.0s)  running={'THEOREM': 855, 'LINEAR': 1302, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 10}
