nohup: ignoring input
[1] order5big_0004: THEOREM (60.1s)  running={'THEOREM': 1}
[2024] order5big_16188: THEOREM (60.1s)  running={'THEOREM': 767, 'LINEAR': 1180, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2025] order5big_16196: THEOREM (60.2s)  running={'THEOREM': 768, 'LINEAR': 1180, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2026] order5big_16204: LINEAR (0.0s)  running={'THEOREM': 768, 'LINEAR': 1181, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2027] order5big_16212: LINEAR (0.0s)  running={'THEOREM': 768, 'LINEAR': 1182, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2028] order5big_16220: LINEAR (0.0s)  running={'THEOREM': 768, 'LINEAR': 1183, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2029] order5big_16228: LINEAR (0.0s)  running={'THEOREM': 768, 'LINEAR': 1184, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2030] order5big_16236: THEOREM (60.2s)  running={'THEOREM': 769, 'LINEAR': 1184, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2031] order5big_16244: LINEAR (0.0s)  running={'THEOREM': 769, 'LINEAR': 1185, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2032] order5big_16252: THEOREM (263.9s)  running={'THEOREM': 770, 'LINEAR': 1185, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2033] order5big_16260: LINEAR (0.0s)  running={'THEOREM': 770, 'LINEAR': 1186, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2034] order5big_16268: THEOREM (63.8s)  running={'THEOREM': 771, 'LINEAR': 1186, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2035] order5big_16276: THEOREM (60.2s)  running={'THEOREM': 772, 'LINEAR': 1186, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2036] order5big_16284: THEOREM (60.2s)  running={'THEOREM': 773, 'LINEAR': 1186, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2037] order5big_16292: THEOREM (60.4s)  running={'THEOREM': 774, 'LINEAR': 1186, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2038] order5big_16300: THEOREM (60.6s)  running={'THEOREM': 775, 'LINEAR': 1186, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2039] order5big_16308: LINEAR (0.0s)  running={'THEOREM': 775, 'LINEAR': 1187, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2040] order5big_16316: THEOREM (60.4s)  running={'THEOREM': 776, 'LINEAR': 1187, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2041] order5big_16324: LINEAR (0.0s)  running={'THEOREM': 776, 'LINEAR': 1188, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2042] order5big_16332: THEOREM (60.2s)  running={'THEOREM': 777, 'LINEAR': 1188, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2043] order5big_16340: THEOREM (60.2s)  running={'THEOREM': 778, 'LINEAR': 1188, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2044] order5big_16348: LINEAR (0.0s)  running={'THEOREM': 778, 'LINEAR': 1189, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2045] order5big_16356: LINEAR (0.0s)  running={'THEOREM': 778, 'LINEAR': 1190, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2046] order5big_16364: LINEAR (0.0s)  running={'THEOREM': 778, 'LINEAR': 1191, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2047] order5big_16372: LINEAR (0.0s)  running={'THEOREM': 778, 'LINEAR': 1192, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2048] order5big_16380: LINEAR (0.0s)  running={'THEOREM': 778, 'LINEAR': 1193, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2049] order5big_16388: LINEAR (0.0s)  running={'THEOREM': 778, 'LINEAR': 1194, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2050] order5big_16396: LINEAR (0.0s)  running={'THEOREM': 778, 'LINEAR': 1195, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2051] order5big_16404: LINEAR (0.0s)  running={'THEOREM': 778, 'LINEAR': 1196, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2052] order5big_16412: LINEAR (0.0s)  running={'THEOREM': 778, 'LINEAR': 1197, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2053] order5big_16420: LINEAR (0.0s)  running={'THEOREM': 778, 'LINEAR': 1198, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2054] order5big_16428: LINEAR (0.0s)  running={'THEOREM': 778, 'LINEAR': 1199, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2055] order5big_16436: LINEAR (0.0s)  running={'THEOREM': 778, 'LINEAR': 1200, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2056] order5big_16444: THEOREM (60.2s)  running={'THEOREM': 779, 'LINEAR': 1200, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2057] order5big_16452: LINEAR (0.0s)  running={'THEOREM': 779, 'LINEAR': 1201, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2058] order5big_16460: LINEAR (0.0s)  running={'THEOREM': 779, 'LINEAR': 1202, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2059] order5big_16468: LINEAR (0.0s)  running={'THEOREM': 779, 'LINEAR': 1203, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2060] order5big_16476: LINEAR (0.0s)  running={'THEOREM': 779, 'LINEAR': 1204, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2061] order5big_16484: LINEAR (0.0s)  running={'THEOREM': 779, 'LINEAR': 1205, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2062] order5big_16492: THEOREM (60.2s)  running={'THEOREM': 780, 'LINEAR': 1205, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2063] order5big_16500: LINEAR (0.0s)  running={'THEOREM': 780, 'LINEAR': 1206, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2064] order5big_16508: THEOREM (60.4s)  running={'THEOREM': 781, 'LINEAR': 1206, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2065] order5big_16516: THEOREM (60.3s)  running={'THEOREM': 782, 'LINEAR': 1206, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2066] order5big_16524: THEOREM (60.2s)  running={'THEOREM': 783, 'LINEAR': 1206, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 11}
[2067] order5big_16532: SOLVED_FMB (0.3s)  running={'THEOREM': 783, 'LINEAR': 1206, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2068] order5big_16540: THEOREM (60.2s)  running={'THEOREM': 784, 'LINEAR': 1206, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2069] order5big_16548: LINEAR (0.0s)  running={'THEOREM': 784, 'LINEAR': 1207, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2070] order5big_16556: THEOREM (60.6s)  running={'THEOREM': 785, 'LINEAR': 1207, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2071] order5big_16564: LINEAR (0.0s)  running={'THEOREM': 785, 'LINEAR': 1208, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2072] order5big_16572: LINEAR (0.0s)  running={'THEOREM': 785, 'LINEAR': 1209, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2073] order5big_16580: LINEAR (0.0s)  running={'THEOREM': 785, 'LINEAR': 1210, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2074] order5big_16588: LINEAR (0.0s)  running={'THEOREM': 785, 'LINEAR': 1211, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2075] order5big_16596: THEOREM (60.2s)  running={'THEOREM': 786, 'LINEAR': 1211, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2076] order5big_16604: THEOREM (60.2s)  running={'THEOREM': 787, 'LINEAR': 1211, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2077] order5big_16612: THEOREM (71.7s)  running={'THEOREM': 788, 'LINEAR': 1211, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2078] order5big_16620: THEOREM (60.2s)  running={'THEOREM': 789, 'LINEAR': 1211, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2079] order5big_16628: LINEAR (0.0s)  running={'THEOREM': 789, 'LINEAR': 1212, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2080] order5big_16636: LINEAR (0.0s)  running={'THEOREM': 789, 'LINEAR': 1213, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2081] order5big_16644: LINEAR (0.0s)  running={'THEOREM': 789, 'LINEAR': 1214, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2082] order5big_16652: LINEAR (0.0s)  running={'THEOREM': 789, 'LINEAR': 1215, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2083] order5big_16660: THEOREM (60.2s)  running={'THEOREM': 790, 'LINEAR': 1215, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2084] order5big_16668: LINEAR (0.0s)  running={'THEOREM': 790, 'LINEAR': 1216, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2085] order5big_16676: LINEAR (0.0s)  running={'THEOREM': 790, 'LINEAR': 1217, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2086] order5big_16684: LINEAR (0.0s)  running={'THEOREM': 790, 'LINEAR': 1218, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 11}
[2087] order5big_16692: SOLVED_FMB (10.5s)  running={'THEOREM': 790, 'LINEAR': 1218, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 11}
[2088] order5big_16700: LINEAR (0.0s)  running={'THEOREM': 790, 'LINEAR': 1219, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 11}
[2089] order5big_16708: THEOREM (60.2s)  running={'THEOREM': 791, 'LINEAR': 1219, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 11}
[2090] order5big_16716: LINEAR (0.0s)  running={'THEOREM': 791, 'LINEAR': 1220, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 11}
[2091] order5big_16724: LINEAR (0.0s)  running={'THEOREM': 791, 'LINEAR': 1221, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 11}
[2092] order5big_16732: THEOREM (60.2s)  running={'THEOREM': 792, 'LINEAR': 1221, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 11}
[2093] order5big_16740: SOLVED_FMB (0.4s)  running={'THEOREM': 792, 'LINEAR': 1221, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2094] order5big_16748: LINEAR (0.0s)  running={'THEOREM': 792, 'LINEAR': 1222, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2095] order5big_16756: THEOREM (60.1s)  running={'THEOREM': 793, 'LINEAR': 1222, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2096] order5big_16764: LINEAR (0.0s)  running={'THEOREM': 793, 'LINEAR': 1223, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2097] order5big_16772: LINEAR (0.0s)  running={'THEOREM': 793, 'LINEAR': 1224, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2098] order5big_16780: LINEAR (0.0s)  running={'THEOREM': 793, 'LINEAR': 1225, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2099] order5big_16788: THEOREM (60.2s)  running={'THEOREM': 794, 'LINEAR': 1225, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2100] order5big_16796: LINEAR (0.0s)  running={'THEOREM': 794, 'LINEAR': 1226, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2101] order5big_16804: THEOREM (61.3s)  running={'THEOREM': 795, 'LINEAR': 1226, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2102] order5big_16812: THEOREM (60.2s)  running={'THEOREM': 796, 'LINEAR': 1226, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2103] order5big_16820: LINEAR (0.1s)  running={'THEOREM': 796, 'LINEAR': 1227, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2104] order5big_16828: LINEAR (0.0s)  running={'THEOREM': 796, 'LINEAR': 1228, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2105] order5big_16836: THEOREM (7.3s)  running={'THEOREM': 797, 'LINEAR': 1228, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2106] order5big_16844: LINEAR (0.0s)  running={'THEOREM': 797, 'LINEAR': 1229, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 11}
[2107] order5big_16852: SOLVED_FMB (13.1s)  running={'THEOREM': 797, 'LINEAR': 1229, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 11}
[2108] order5big_16860: LINEAR (0.0s)  running={'THEOREM': 797, 'LINEAR': 1230, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 11}
[2109] order5big_16868: LINEAR (0.0s)  running={'THEOREM': 797, 'LINEAR': 1231, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 11}
[2110] order5big_16876: LINEAR (0.0s)  running={'THEOREM': 797, 'LINEAR': 1232, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 11}
[2111] order5big_16884: LINEAR (0.0s)  running={'THEOREM': 797, 'LINEAR': 1233, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 11}
[2112] order5big_16892: THEOREM (60.2s)  running={'THEOREM': 798, 'LINEAR': 1233, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 11}
[2113] order5big_16900: LINEAR (0.0s)  running={'THEOREM': 798, 'LINEAR': 1234, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 11}
[2114] order5big_16908: THEOREM (60.2s)  running={'THEOREM': 799, 'LINEAR': 1234, 'SOLVED_FMB': 70, 'HARD_NONLINEAR': 11}
[2115] order5big_16916: SOLVED_FMB (0.3s)  running={'THEOREM': 799, 'LINEAR': 1234, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 11}
[2116] order5big_16924: THEOREM (60.2s)  running={'THEOREM': 800, 'LINEAR': 1234, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 11}
[2117] order5big_16932: LINEAR (0.0s)  running={'THEOREM': 800, 'LINEAR': 1235, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 11}
[2118] order5big_16940: LINEAR (0.0s)  running={'THEOREM': 800, 'LINEAR': 1236, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 11}
[2119] order5big_16948: LINEAR (0.0s)  running={'THEOREM': 800, 'LINEAR': 1237, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 11}
[2120] order5big_16956: THEOREM (0.7s)  running={'THEOREM': 801, 'LINEAR': 1237, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 11}
[2121] order5big_16964: THEOREM (60.2s)  running={'THEOREM': 802, 'LINEAR': 1237, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 11}
[2122] order5big_16972: LINEAR (0.0s)  running={'THEOREM': 802, 'LINEAR': 1238, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 11}
[2123] order5big_16980: LINEAR (0.0s)  running={'THEOREM': 802, 'LINEAR': 1239, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 11}
[2124] order5big_16988: HARD_NONLINEAR (120.1s)  running={'THEOREM': 802, 'LINEAR': 1239, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2125] order5big_16996: THEOREM (1.0s)  running={'THEOREM': 803, 'LINEAR': 1239, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2126] order5big_17004: THEOREM (60.6s)  running={'THEOREM': 804, 'LINEAR': 1239, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2127] order5big_17012: LINEAR (0.0s)  running={'THEOREM': 804, 'LINEAR': 1240, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2128] order5big_17020: LINEAR (0.0s)  running={'THEOREM': 804, 'LINEAR': 1241, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2129] order5big_17028: LINEAR (0.0s)  running={'THEOREM': 804, 'LINEAR': 1242, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2130] order5big_17036: LINEAR (0.0s)  running={'THEOREM': 804, 'LINEAR': 1243, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2131] order5big_17044: THEOREM (60.2s)  running={'THEOREM': 805, 'LINEAR': 1243, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2132] order5big_17052: LINEAR (0.0s)  running={'THEOREM': 805, 'LINEAR': 1244, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2133] order5big_17060: LINEAR (0.0s)  running={'THEOREM': 805, 'LINEAR': 1245, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2134] order5big_17068: THEOREM (60.2s)  running={'THEOREM': 806, 'LINEAR': 1245, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2135] order5big_17076: THEOREM (60.1s)  running={'THEOREM': 807, 'LINEAR': 1245, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2136] order5big_17084: LINEAR (0.0s)  running={'THEOREM': 807, 'LINEAR': 1246, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2137] order5big_17092: LINEAR (0.0s)  running={'THEOREM': 807, 'LINEAR': 1247, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2138] order5big_17100: LINEAR (0.0s)  running={'THEOREM': 807, 'LINEAR': 1248, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2139] order5big_17108: LINEAR (0.0s)  running={'THEOREM': 807, 'LINEAR': 1249, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2140] order5big_17116: LINEAR (0.0s)  running={'THEOREM': 807, 'LINEAR': 1250, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2141] order5big_17124: THEOREM (60.2s)  running={'THEOREM': 808, 'LINEAR': 1250, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2142] order5big_17132: LINEAR (0.0s)  running={'THEOREM': 808, 'LINEAR': 1251, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2143] order5big_17140: LINEAR (0.0s)  running={'THEOREM': 808, 'LINEAR': 1252, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2144] order5big_17148: LINEAR (0.0s)  running={'THEOREM': 808, 'LINEAR': 1253, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2145] order5big_17156: LINEAR (0.0s)  running={'THEOREM': 808, 'LINEAR': 1254, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2146] order5big_17164: LINEAR (0.0s)  running={'THEOREM': 808, 'LINEAR': 1255, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2147] order5big_17172: THEOREM (60.2s)  running={'THEOREM': 809, 'LINEAR': 1255, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2148] order5big_17180: THEOREM (60.2s)  running={'THEOREM': 810, 'LINEAR': 1255, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2149] order5big_17188: THEOREM (60.6s)  running={'THEOREM': 811, 'LINEAR': 1255, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2150] order5big_17196: LINEAR (0.0s)  running={'THEOREM': 811, 'LINEAR': 1256, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2151] order5big_17204: LINEAR (0.0s)  running={'THEOREM': 811, 'LINEAR': 1257, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2152] order5big_17212: THEOREM (60.2s)  running={'THEOREM': 812, 'LINEAR': 1257, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2153] order5big_17220: THEOREM (60.2s)  running={'THEOREM': 813, 'LINEAR': 1257, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2154] order5big_17228: THEOREM (60.2s)  running={'THEOREM': 814, 'LINEAR': 1257, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2155] order5big_17236: LINEAR (0.0s)  running={'THEOREM': 814, 'LINEAR': 1258, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2156] order5big_17244: LINEAR (0.0s)  running={'THEOREM': 814, 'LINEAR': 1259, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2157] order5big_17252: LINEAR (0.0s)  running={'THEOREM': 814, 'LINEAR': 1260, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2158] order5big_17260: LINEAR (0.0s)  running={'THEOREM': 814, 'LINEAR': 1261, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2159] order5big_17268: LINEAR (0.0s)  running={'THEOREM': 814, 'LINEAR': 1262, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2160] order5big_17276: LINEAR (0.0s)  running={'THEOREM': 814, 'LINEAR': 1263, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2161] order5big_17284: LINEAR (0.0s)  running={'THEOREM': 814, 'LINEAR': 1264, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2162] order5big_17292: THEOREM (60.1s)  running={'THEOREM': 815, 'LINEAR': 1264, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2163] order5big_17300: LINEAR (0.0s)  running={'THEOREM': 815, 'LINEAR': 1265, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2164] order5big_17308: LINEAR (0.0s)  running={'THEOREM': 815, 'LINEAR': 1266, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2165] order5big_17316: LINEAR (0.0s)  running={'THEOREM': 815, 'LINEAR': 1267, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2166] order5big_17324: THEOREM (60.2s)  running={'THEOREM': 816, 'LINEAR': 1267, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2167] order5big_17332: THEOREM (60.2s)  running={'THEOREM': 817, 'LINEAR': 1267, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2168] order5big_17340: LINEAR (0.0s)  running={'THEOREM': 817, 'LINEAR': 1268, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2169] order5big_17348: LINEAR (0.0s)  running={'THEOREM': 817, 'LINEAR': 1269, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2170] order5big_17356: LINEAR (0.0s)  running={'THEOREM': 817, 'LINEAR': 1270, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2171] order5big_17364: THEOREM (60.2s)  running={'THEOREM': 818, 'LINEAR': 1270, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2172] order5big_17372: THEOREM (61.2s)  running={'THEOREM': 819, 'LINEAR': 1270, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2173] order5big_17380: LINEAR (0.0s)  running={'THEOREM': 819, 'LINEAR': 1271, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2174] order5big_17388: LINEAR (0.0s)  running={'THEOREM': 819, 'LINEAR': 1272, 'SOLVED_FMB': 71, 'HARD_NONLINEAR': 12}
[2175] order5big_17396: SOLVED_FMB (2.0s)  running={'THEOREM': 819, 'LINEAR': 1272, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2176] order5big_17404: LINEAR (0.0s)  running={'THEOREM': 819, 'LINEAR': 1273, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2177] order5big_17412: LINEAR (0.0s)  running={'THEOREM': 819, 'LINEAR': 1274, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2178] order5big_17420: LINEAR (0.0s)  running={'THEOREM': 819, 'LINEAR': 1275, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2179] order5big_17428: THEOREM (221.6s)  running={'THEOREM': 820, 'LINEAR': 1275, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2180] order5big_17436: THEOREM (60.3s)  running={'THEOREM': 821, 'LINEAR': 1275, 'SOLVED_FMB': 72, 'HARD_NONLINEAR': 12}
[2181] order5big_17444: SOLVED_FMB (1.0s)  running={'THEOREM': 821, 'LINEAR': 1275, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2182] order5big_17452: LINEAR (0.0s)  running={'THEOREM': 821, 'LINEAR': 1276, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2183] order5big_17460: LINEAR (0.0s)  running={'THEOREM': 821, 'LINEAR': 1277, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2184] order5big_17468: LINEAR (0.0s)  running={'THEOREM': 821, 'LINEAR': 1278, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2185] order5big_17476: THEOREM (60.2s)  running={'THEOREM': 822, 'LINEAR': 1278, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2186] order5big_17484: LINEAR (0.0s)  running={'THEOREM': 822, 'LINEAR': 1279, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2187] order5big_17492: THEOREM (61.4s)  running={'THEOREM': 823, 'LINEAR': 1279, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2188] order5big_17500: THEOREM (60.2s)  running={'THEOREM': 824, 'LINEAR': 1279, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2189] order5big_17508: THEOREM (60.2s)  running={'THEOREM': 825, 'LINEAR': 1279, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2190] order5big_17516: LINEAR (0.0s)  running={'THEOREM': 825, 'LINEAR': 1280, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2191] order5big_17524: THEOREM (65.1s)  running={'THEOREM': 826, 'LINEAR': 1280, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2192] order5big_17532: LINEAR (0.0s)  running={'THEOREM': 826, 'LINEAR': 1281, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2193] order5big_17540: LINEAR (0.0s)  running={'THEOREM': 826, 'LINEAR': 1282, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2194] order5big_17548: LINEAR (0.0s)  running={'THEOREM': 826, 'LINEAR': 1283, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2195] order5big_17556: LINEAR (0.0s)  running={'THEOREM': 826, 'LINEAR': 1284, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2196] order5big_17564: LINEAR (0.0s)  running={'THEOREM': 826, 'LINEAR': 1285, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
[2197] order5big_17572: THEOREM (62.2s)  running={'THEOREM': 827, 'LINEAR': 1285, 'SOLVED_FMB': 73, 'HARD_NONLINEAR': 12}
