nohup: ignoring input
[1] order5big_0002: THEOREM (62.2s)  running={'THEOREM': 1}
[2158] order5big_17258: LINEAR (0.0s)  running={'THEOREM': 834, 'LINEAR': 1260, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2159] order5big_17266: LINEAR (0.0s)  running={'THEOREM': 834, 'LINEAR': 1261, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2160] order5big_17274: LINEAR (0.0s)  running={'THEOREM': 834, 'LINEAR': 1262, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2161] order5big_17282: LINEAR (0.0s)  running={'THEOREM': 834, 'LINEAR': 1263, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2162] order5big_17290: LINEAR (0.0s)  running={'THEOREM': 834, 'LINEAR': 1264, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2163] order5big_17298: LINEAR (0.0s)  running={'THEOREM': 834, 'LINEAR': 1265, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2164] order5big_17306: THEOREM (60.1s)  running={'THEOREM': 835, 'LINEAR': 1265, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2165] order5big_17314: LINEAR (0.0s)  running={'THEOREM': 835, 'LINEAR': 1266, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2166] order5big_17322: THEOREM (60.2s)  running={'THEOREM': 836, 'LINEAR': 1266, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2167] order5big_17330: LINEAR (0.0s)  running={'THEOREM': 836, 'LINEAR': 1267, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2168] order5big_17338: LINEAR (0.0s)  running={'THEOREM': 836, 'LINEAR': 1268, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2169] order5big_17346: LINEAR (0.0s)  running={'THEOREM': 836, 'LINEAR': 1269, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2170] order5big_17354: LINEAR (0.0s)  running={'THEOREM': 836, 'LINEAR': 1270, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2171] order5big_17362: THEOREM (60.2s)  running={'THEOREM': 837, 'LINEAR': 1270, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2172] order5big_17370: LINEAR (0.0s)  running={'THEOREM': 837, 'LINEAR': 1271, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2173] order5big_17378: LINEAR (0.0s)  running={'THEOREM': 837, 'LINEAR': 1272, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2174] order5big_17386: THEOREM (60.8s)  running={'THEOREM': 838, 'LINEAR': 1272, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2175] order5big_17394: LINEAR (0.0s)  running={'THEOREM': 838, 'LINEAR': 1273, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2176] order5big_17402: THEOREM (60.4s)  running={'THEOREM': 839, 'LINEAR': 1273, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2177] order5big_17410: THEOREM (60.2s)  running={'THEOREM': 840, 'LINEAR': 1273, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2178] order5big_17418: LINEAR (0.0s)  running={'THEOREM': 840, 'LINEAR': 1274, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2179] order5big_17426: THEOREM (60.3s)  running={'THEOREM': 841, 'LINEAR': 1274, 'SOLVED_FMB': 59, 'HARD_NONLINEAR': 5}
[2180] order5big_17434: SOLVED_FMB (2.4s)  running={'THEOREM': 841, 'LINEAR': 1274, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 5}
[2181] order5big_17442: LINEAR (0.0s)  running={'THEOREM': 841, 'LINEAR': 1275, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 5}
[2182] order5big_17450: LINEAR (0.0s)  running={'THEOREM': 841, 'LINEAR': 1276, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 5}
[2183] order5big_17458: LINEAR (0.0s)  running={'THEOREM': 841, 'LINEAR': 1277, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 5}
[2184] order5big_17466: LINEAR (0.0s)  running={'THEOREM': 841, 'LINEAR': 1278, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 5}
[2185] order5big_17474: THEOREM (60.2s)  running={'THEOREM': 842, 'LINEAR': 1278, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 5}
[2186] order5big_17482: LINEAR (0.0s)  running={'THEOREM': 842, 'LINEAR': 1279, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 5}
[2187] order5big_17490: SOLVED_FMB (0.1s)  running={'THEOREM': 842, 'LINEAR': 1279, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2188] order5big_17498: LINEAR (0.0s)  running={'THEOREM': 842, 'LINEAR': 1280, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2189] order5big_17506: LINEAR (0.0s)  running={'THEOREM': 842, 'LINEAR': 1281, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2190] order5big_17514: THEOREM (60.2s)  running={'THEOREM': 843, 'LINEAR': 1281, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2191] order5big_17522: THEOREM (60.2s)  running={'THEOREM': 844, 'LINEAR': 1281, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2192] order5big_17530: LINEAR (0.0s)  running={'THEOREM': 844, 'LINEAR': 1282, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2193] order5big_17538: LINEAR (0.0s)  running={'THEOREM': 844, 'LINEAR': 1283, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2194] order5big_17546: LINEAR (0.0s)  running={'THEOREM': 844, 'LINEAR': 1284, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2195] order5big_17554: THEOREM (62.1s)  running={'THEOREM': 845, 'LINEAR': 1284, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2196] order5big_17562: THEOREM (60.2s)  running={'THEOREM': 846, 'LINEAR': 1284, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2197] order5big_17570: LINEAR (0.0s)  running={'THEOREM': 846, 'LINEAR': 1285, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2198] order5big_17578: LINEAR (0.0s)  running={'THEOREM': 846, 'LINEAR': 1286, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2199] order5big_17586: LINEAR (0.0s)  running={'THEOREM': 846, 'LINEAR': 1287, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2200] order5big_17594: LINEAR (0.0s)  running={'THEOREM': 846, 'LINEAR': 1288, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2201] order5big_17602: THEOREM (60.2s)  running={'THEOREM': 847, 'LINEAR': 1288, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2202] order5big_17610: LINEAR (0.0s)  running={'THEOREM': 847, 'LINEAR': 1289, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2203] order5big_17618: LINEAR (0.0s)  running={'THEOREM': 847, 'LINEAR': 1290, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2204] order5big_17626: THEOREM (60.4s)  running={'THEOREM': 848, 'LINEAR': 1290, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2205] order5big_17634: LINEAR (0.0s)  running={'THEOREM': 848, 'LINEAR': 1291, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2206] order5big_17642: LINEAR (0.0s)  running={'THEOREM': 848, 'LINEAR': 1292, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2207] order5big_17650: LINEAR (0.0s)  running={'THEOREM': 848, 'LINEAR': 1293, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2208] order5big_17658: THEOREM (60.2s)  running={'THEOREM': 849, 'LINEAR': 1293, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2209] order5big_17666: LINEAR (0.0s)  running={'THEOREM': 849, 'LINEAR': 1294, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2210] order5big_17674: LINEAR (0.0s)  running={'THEOREM': 849, 'LINEAR': 1295, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2211] order5big_17682: LINEAR (0.0s)  running={'THEOREM': 849, 'LINEAR': 1296, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2212] order5big_17690: LINEAR (0.0s)  running={'THEOREM': 849, 'LINEAR': 1297, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2213] order5big_17698: THEOREM (60.3s)  running={'THEOREM': 850, 'LINEAR': 1297, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2214] order5big_17706: LINEAR (0.0s)  running={'THEOREM': 850, 'LINEAR': 1298, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2215] order5big_17714: THEOREM (60.2s)  running={'THEOREM': 851, 'LINEAR': 1298, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2216] order5big_17722: LINEAR (0.0s)  running={'THEOREM': 851, 'LINEAR': 1299, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2217] order5big_17730: LINEAR (0.0s)  running={'THEOREM': 851, 'LINEAR': 1300, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2218] order5big_17738: LINEAR (0.0s)  running={'THEOREM': 851, 'LINEAR': 1301, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2219] order5big_17746: LINEAR (0.0s)  running={'THEOREM': 851, 'LINEAR': 1302, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2220] order5big_17754: THEOREM (60.1s)  running={'THEOREM': 852, 'LINEAR': 1302, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2221] order5big_17762: THEOREM (4.5s)  running={'THEOREM': 853, 'LINEAR': 1302, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2222] order5big_17770: THEOREM (60.2s)  running={'THEOREM': 854, 'LINEAR': 1302, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2223] order5big_17778: THEOREM (60.2s)  running={'THEOREM': 855, 'LINEAR': 1302, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2224] order5big_17786: LINEAR (0.0s)  running={'THEOREM': 855, 'LINEAR': 1303, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2225] order5big_17794: THEOREM (28.8s)  running={'THEOREM': 856, 'LINEAR': 1303, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2226] order5big_17802: THEOREM (60.1s)  running={'THEOREM': 857, 'LINEAR': 1303, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2227] order5big_17810: LINEAR (0.0s)  running={'THEOREM': 857, 'LINEAR': 1304, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2228] order5big_17818: LINEAR (0.0s)  running={'THEOREM': 857, 'LINEAR': 1305, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2229] order5big_17826: LINEAR (0.0s)  running={'THEOREM': 857, 'LINEAR': 1306, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2230] order5big_17834: LINEAR (0.0s)  running={'THEOREM': 857, 'LINEAR': 1307, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2231] order5big_17842: THEOREM (60.2s)  running={'THEOREM': 858, 'LINEAR': 1307, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2232] order5big_17850: LINEAR (0.0s)  running={'THEOREM': 858, 'LINEAR': 1308, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2233] order5big_17858: THEOREM (62.1s)  running={'THEOREM': 859, 'LINEAR': 1308, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 5}
[2234] order5big_17866: SOLVED_FMB (2.0s)  running={'THEOREM': 859, 'LINEAR': 1308, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 5}
[2235] order5big_17874: THEOREM (60.4s)  running={'THEOREM': 860, 'LINEAR': 1308, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 5}
[2236] order5big_17882: LINEAR (0.0s)  running={'THEOREM': 860, 'LINEAR': 1309, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 5}
[2237] order5big_17890: SOLVED_FMB (2.9s)  running={'THEOREM': 860, 'LINEAR': 1309, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 5}
[2238] order5big_17898: SOLVED_FMB (13.0s)  running={'THEOREM': 860, 'LINEAR': 1309, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 5}
[2239] order5big_17906: THEOREM (60.1s)  running={'THEOREM': 861, 'LINEAR': 1309, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 5}
[2240] order5big_17914: LINEAR (0.0s)  running={'THEOREM': 861, 'LINEAR': 1310, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 5}
[2241] order5big_17922: THEOREM (60.2s)  running={'THEOREM': 862, 'LINEAR': 1310, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 5}
[2242] order5big_17930: THEOREM (60.4s)  running={'THEOREM': 863, 'LINEAR': 1310, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 5}
[2243] order5big_17938: THEOREM (60.2s)  running={'THEOREM': 864, 'LINEAR': 1310, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 5}
[2244] order5big_17946: THEOREM (60.2s)  running={'THEOREM': 865, 'LINEAR': 1310, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 5}
[2245] order5big_17954: LINEAR (0.0s)  running={'THEOREM': 865, 'LINEAR': 1311, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 5}
[2246] order5big_17962: THEOREM (60.5s)  running={'THEOREM': 866, 'LINEAR': 1311, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 5}
[2247] order5big_17970: THEOREM (60.1s)  running={'THEOREM': 867, 'LINEAR': 1311, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 5}
[2248] order5big_17978: HARD_NONLINEAR (120.1s)  running={'THEOREM': 867, 'LINEAR': 1311, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2249] order5big_17986: LINEAR (0.0s)  running={'THEOREM': 867, 'LINEAR': 1312, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2250] order5big_17994: LINEAR (0.0s)  running={'THEOREM': 867, 'LINEAR': 1313, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2251] order5big_18002: LINEAR (0.0s)  running={'THEOREM': 867, 'LINEAR': 1314, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2252] order5big_18010: LINEAR (0.0s)  running={'THEOREM': 867, 'LINEAR': 1315, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2253] order5big_18018: LINEAR (0.0s)  running={'THEOREM': 867, 'LINEAR': 1316, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2254] order5big_18026: THEOREM (62.8s)  running={'THEOREM': 868, 'LINEAR': 1316, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2255] order5big_18034: THEOREM (63.0s)  running={'THEOREM': 869, 'LINEAR': 1316, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2256] order5big_18042: LINEAR (0.0s)  running={'THEOREM': 869, 'LINEAR': 1317, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2257] order5big_18050: LINEAR (0.0s)  running={'THEOREM': 869, 'LINEAR': 1318, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2258] order5big_18058: THEOREM (60.1s)  running={'THEOREM': 870, 'LINEAR': 1318, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2259] order5big_18066: LINEAR (0.0s)  running={'THEOREM': 870, 'LINEAR': 1319, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2260] order5big_18074: THEOREM (60.5s)  running={'THEOREM': 871, 'LINEAR': 1319, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2261] order5big_18082: THEOREM (60.2s)  running={'THEOREM': 872, 'LINEAR': 1319, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2262] order5big_18090: LINEAR (0.0s)  running={'THEOREM': 872, 'LINEAR': 1320, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2263] order5big_18098: THEOREM (60.3s)  running={'THEOREM': 873, 'LINEAR': 1320, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2264] order5big_18106: LINEAR (0.0s)  running={'THEOREM': 873, 'LINEAR': 1321, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2265] order5big_18114: LINEAR (0.0s)  running={'THEOREM': 873, 'LINEAR': 1322, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2266] order5big_18122: THEOREM (60.6s)  running={'THEOREM': 874, 'LINEAR': 1322, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2267] order5big_18130: LINEAR (0.0s)  running={'THEOREM': 874, 'LINEAR': 1323, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 6}
[2268] order5big_18138: SOLVED_FMB (0.3s)  running={'THEOREM': 874, 'LINEAR': 1323, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2269] order5big_18146: LINEAR (0.0s)  running={'THEOREM': 874, 'LINEAR': 1324, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2270] order5big_18154: LINEAR (0.0s)  running={'THEOREM': 874, 'LINEAR': 1325, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2271] order5big_18162: LINEAR (0.0s)  running={'THEOREM': 874, 'LINEAR': 1326, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2272] order5big_18170: LINEAR (0.0s)  running={'THEOREM': 874, 'LINEAR': 1327, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2273] order5big_18178: THEOREM (60.2s)  running={'THEOREM': 875, 'LINEAR': 1327, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2274] order5big_18186: LINEAR (0.0s)  running={'THEOREM': 875, 'LINEAR': 1328, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2275] order5big_18194: THEOREM (60.5s)  running={'THEOREM': 876, 'LINEAR': 1328, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2276] order5big_18202: LINEAR (0.0s)  running={'THEOREM': 876, 'LINEAR': 1329, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2277] order5big_18210: THEOREM (62.2s)  running={'THEOREM': 877, 'LINEAR': 1329, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2278] order5big_18218: LINEAR (0.0s)  running={'THEOREM': 877, 'LINEAR': 1330, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2279] order5big_18226: LINEAR (0.0s)  running={'THEOREM': 877, 'LINEAR': 1331, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2280] order5big_18234: THEOREM (60.5s)  running={'THEOREM': 878, 'LINEAR': 1331, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2281] order5big_18242: LINEAR (0.0s)  running={'THEOREM': 878, 'LINEAR': 1332, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2282] order5big_18250: THEOREM (63.1s)  running={'THEOREM': 879, 'LINEAR': 1332, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2283] order5big_18258: THEOREM (60.2s)  running={'THEOREM': 880, 'LINEAR': 1332, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2284] order5big_18266: THEOREM (61.0s)  running={'THEOREM': 881, 'LINEAR': 1332, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2285] order5big_18274: LINEAR (0.0s)  running={'THEOREM': 881, 'LINEAR': 1333, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2286] order5big_18282: LINEAR (0.0s)  running={'THEOREM': 881, 'LINEAR': 1334, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2287] order5big_18290: THEOREM (60.3s)  running={'THEOREM': 882, 'LINEAR': 1334, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2288] order5big_18298: THEOREM (60.2s)  running={'THEOREM': 883, 'LINEAR': 1334, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2289] order5big_18306: LINEAR (0.0s)  running={'THEOREM': 883, 'LINEAR': 1335, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2290] order5big_18314: LINEAR (0.0s)  running={'THEOREM': 883, 'LINEAR': 1336, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2291] order5big_18322: THEOREM (60.1s)  running={'THEOREM': 884, 'LINEAR': 1336, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2292] order5big_18330: THEOREM (60.4s)  running={'THEOREM': 885, 'LINEAR': 1336, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2293] order5big_18338: LINEAR (0.0s)  running={'THEOREM': 885, 'LINEAR': 1337, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2294] order5big_18346: THEOREM (60.5s)  running={'THEOREM': 886, 'LINEAR': 1337, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2295] order5big_18354: THEOREM (60.2s)  running={'THEOREM': 887, 'LINEAR': 1337, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2296] order5big_18362: THEOREM (61.1s)  running={'THEOREM': 888, 'LINEAR': 1337, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2297] order5big_18370: LINEAR (0.0s)  running={'THEOREM': 888, 'LINEAR': 1338, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2298] order5big_18378: LINEAR (0.0s)  running={'THEOREM': 888, 'LINEAR': 1339, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2299] order5big_18386: LINEAR (0.0s)  running={'THEOREM': 888, 'LINEAR': 1340, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2300] order5big_18394: THEOREM (60.1s)  running={'THEOREM': 889, 'LINEAR': 1340, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2301] order5big_18402: LINEAR (0.0s)  running={'THEOREM': 889, 'LINEAR': 1341, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2302] order5big_18410: LINEAR (0.0s)  running={'THEOREM': 889, 'LINEAR': 1342, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2303] order5big_18418: LINEAR (0.0s)  running={'THEOREM': 889, 'LINEAR': 1343, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2304] order5big_18426: THEOREM (60.3s)  running={'THEOREM': 890, 'LINEAR': 1343, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2305] order5big_18434: THEOREM (60.2s)  running={'THEOREM': 891, 'LINEAR': 1343, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2306] order5big_18442: LINEAR (0.0s)  running={'THEOREM': 891, 'LINEAR': 1344, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2307] order5big_18450: THEOREM (60.1s)  running={'THEOREM': 892, 'LINEAR': 1344, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2308] order5big_18458: LINEAR (0.0s)  running={'THEOREM': 892, 'LINEAR': 1345, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2309] order5big_18466: THEOREM (60.5s)  running={'THEOREM': 893, 'LINEAR': 1345, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2310] order5big_18474: THEOREM (60.2s)  running={'THEOREM': 894, 'LINEAR': 1345, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2311] order5big_18482: THEOREM (60.2s)  running={'THEOREM': 895, 'LINEAR': 1345, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2312] order5big_18490: THEOREM (60.2s)  running={'THEOREM': 896, 'LINEAR': 1345, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2313] order5big_18498: LINEAR (0.0s)  running={'THEOREM': 896, 'LINEAR': 1346, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2314] order5big_18506: LINEAR (0.0s)  running={'THEOREM': 896, 'LINEAR': 1347, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2315] order5big_18514: LINEAR (0.0s)  running={'THEOREM': 896, 'LINEAR': 1348, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2316] order5big_18522: THEOREM (60.2s)  running={'THEOREM': 897, 'LINEAR': 1348, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2317] order5big_18530: LINEAR (0.0s)  running={'THEOREM': 897, 'LINEAR': 1349, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2318] order5big_18538: THEOREM (60.2s)  running={'THEOREM': 898, 'LINEAR': 1349, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2319] order5big_18546: LINEAR (0.0s)  running={'THEOREM': 898, 'LINEAR': 1350, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2320] order5big_18554: LINEAR (0.0s)  running={'THEOREM': 898, 'LINEAR': 1351, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2321] order5big_18562: THEOREM (60.2s)  running={'THEOREM': 899, 'LINEAR': 1351, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2322] order5big_18570: THEOREM (60.2s)  running={'THEOREM': 900, 'LINEAR': 1351, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2323] order5big_18578: THEOREM (60.2s)  running={'THEOREM': 901, 'LINEAR': 1351, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2324] order5big_18586: LINEAR (0.0s)  running={'THEOREM': 901, 'LINEAR': 1352, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2325] order5big_18594: THEOREM (60.2s)  running={'THEOREM': 902, 'LINEAR': 1352, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2326] order5big_18602: LINEAR (0.0s)  running={'THEOREM': 902, 'LINEAR': 1353, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2327] order5big_18610: THEOREM (60.8s)  running={'THEOREM': 903, 'LINEAR': 1353, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2328] order5big_18618: LINEAR (0.0s)  running={'THEOREM': 903, 'LINEAR': 1354, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2329] order5big_18626: LINEAR (0.0s)  running={'THEOREM': 903, 'LINEAR': 1355, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2330] order5big_18634: LINEAR (0.0s)  running={'THEOREM': 903, 'LINEAR': 1356, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
[2331] order5big_18642: LINEAR (0.0s)  running={'THEOREM': 903, 'LINEAR': 1357, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 6}
