nohup: ignoring input
[1] order5big_0005: LINEAR (0.0s)  running={'LINEAR': 1}
[1693] order5big_13541: THEOREM (60.2s)  running={'LINEAR': 979, 'THEOREM': 643, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 7}
[1694] order5big_13549: LINEAR (0.0s)  running={'LINEAR': 980, 'THEOREM': 643, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 7}
[1695] order5big_13557: LINEAR (0.0s)  running={'LINEAR': 981, 'THEOREM': 643, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 7}
[1696] order5big_13565: LINEAR (0.0s)  running={'LINEAR': 982, 'THEOREM': 643, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 7}
[1697] order5big_13573: LINEAR (0.0s)  running={'LINEAR': 983, 'THEOREM': 643, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 7}
[1698] order5big_13581: LINEAR (0.0s)  running={'LINEAR': 984, 'THEOREM': 643, 'SOLVED_FMB': 64, 'HARD_NONLINEAR': 7}
[1699] order5big_13589: SOLVED_FMB (1.2s)  running={'LINEAR': 984, 'THEOREM': 643, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 7}
[1700] order5big_13597: LINEAR (0.0s)  running={'LINEAR': 985, 'THEOREM': 643, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 7}
[1701] order5big_13605: LINEAR (0.0s)  running={'LINEAR': 986, 'THEOREM': 643, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 7}
[1702] order5big_13613: LINEAR (0.0s)  running={'LINEAR': 987, 'THEOREM': 643, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 7}
[1703] order5big_13621: THEOREM (60.2s)  running={'LINEAR': 987, 'THEOREM': 644, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 7}
[1704] order5big_13629: LINEAR (0.0s)  running={'LINEAR': 988, 'THEOREM': 644, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 7}
[1705] order5big_13637: LINEAR (0.0s)  running={'LINEAR': 989, 'THEOREM': 644, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 7}
[1706] order5big_13645: THEOREM (60.3s)  running={'LINEAR': 989, 'THEOREM': 645, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 7}
[1707] order5big_13653: LINEAR (0.0s)  running={'LINEAR': 990, 'THEOREM': 645, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 7}
[1708] order5big_13661: THEOREM (60.8s)  running={'LINEAR': 990, 'THEOREM': 646, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 7}
[1709] order5big_13669: THEOREM (60.2s)  running={'LINEAR': 990, 'THEOREM': 647, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 7}
[1710] order5big_13677: THEOREM (62.9s)  running={'LINEAR': 990, 'THEOREM': 648, 'SOLVED_FMB': 65, 'HARD_NONLINEAR': 7}
[1711] order5big_13685: SOLVED_FMB (1.2s)  running={'LINEAR': 990, 'THEOREM': 648, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 7}
[1712] order5big_13693: LINEAR (0.0s)  running={'LINEAR': 991, 'THEOREM': 648, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 7}
[1713] order5big_13701: THEOREM (60.1s)  running={'LINEAR': 991, 'THEOREM': 649, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 7}
[1714] order5big_13709: THEOREM (0.9s)  running={'LINEAR': 991, 'THEOREM': 650, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 7}
[1715] order5big_13717: THEOREM (60.2s)  running={'LINEAR': 991, 'THEOREM': 651, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 7}
[1716] order5big_13725: LINEAR (0.0s)  running={'LINEAR': 992, 'THEOREM': 651, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 7}
[1717] order5big_13733: LINEAR (0.0s)  running={'LINEAR': 993, 'THEOREM': 651, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 7}
[1718] order5big_13741: LINEAR (0.0s)  running={'LINEAR': 994, 'THEOREM': 651, 'SOLVED_FMB': 66, 'HARD_NONLINEAR': 7}
[1719] order5big_13749: SOLVED_FMB (2.0s)  running={'LINEAR': 994, 'THEOREM': 651, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1720] order5big_13757: LINEAR (0.0s)  running={'LINEAR': 995, 'THEOREM': 651, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1721] order5big_13765: THEOREM (60.2s)  running={'LINEAR': 995, 'THEOREM': 652, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1722] order5big_13773: LINEAR (0.0s)  running={'LINEAR': 996, 'THEOREM': 652, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1723] order5big_13781: THEOREM (60.4s)  running={'LINEAR': 996, 'THEOREM': 653, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1724] order5big_13789: LINEAR (0.0s)  running={'LINEAR': 997, 'THEOREM': 653, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1725] order5big_13797: LINEAR (0.0s)  running={'LINEAR': 998, 'THEOREM': 653, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1726] order5big_13805: THEOREM (61.2s)  running={'LINEAR': 998, 'THEOREM': 654, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1727] order5big_13813: LINEAR (0.0s)  running={'LINEAR': 999, 'THEOREM': 654, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1728] order5big_13821: THEOREM (62.2s)  running={'LINEAR': 999, 'THEOREM': 655, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1729] order5big_13829: THEOREM (60.2s)  running={'LINEAR': 999, 'THEOREM': 656, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1730] order5big_13837: THEOREM (62.2s)  running={'LINEAR': 999, 'THEOREM': 657, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1731] order5big_13845: THEOREM (60.2s)  running={'LINEAR': 999, 'THEOREM': 658, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1732] order5big_13853: LINEAR (0.0s)  running={'LINEAR': 1000, 'THEOREM': 658, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1733] order5big_13861: LINEAR (0.0s)  running={'LINEAR': 1001, 'THEOREM': 658, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1734] order5big_13869: THEOREM (60.2s)  running={'LINEAR': 1001, 'THEOREM': 659, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1735] order5big_13877: LINEAR (0.0s)  running={'LINEAR': 1002, 'THEOREM': 659, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1736] order5big_13885: LINEAR (0.0s)  running={'LINEAR': 1003, 'THEOREM': 659, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1737] order5big_13893: LINEAR (0.0s)  running={'LINEAR': 1004, 'THEOREM': 659, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1738] order5big_13901: LINEAR (0.0s)  running={'LINEAR': 1005, 'THEOREM': 659, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1739] order5big_13909: LINEAR (0.0s)  running={'LINEAR': 1006, 'THEOREM': 659, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1740] order5big_13917: LINEAR (0.0s)  running={'LINEAR': 1007, 'THEOREM': 659, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1741] order5big_13925: THEOREM (61.1s)  running={'LINEAR': 1007, 'THEOREM': 660, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1742] order5big_13933: LINEAR (0.0s)  running={'LINEAR': 1008, 'THEOREM': 660, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1743] order5big_13941: LINEAR (0.0s)  running={'LINEAR': 1009, 'THEOREM': 660, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1744] order5big_13949: LINEAR (0.0s)  running={'LINEAR': 1010, 'THEOREM': 660, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1745] order5big_13957: LINEAR (0.0s)  running={'LINEAR': 1011, 'THEOREM': 660, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1746] order5big_13965: THEOREM (60.1s)  running={'LINEAR': 1011, 'THEOREM': 661, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1747] order5big_13973: LINEAR (0.0s)  running={'LINEAR': 1012, 'THEOREM': 661, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1748] order5big_13981: LINEAR (0.0s)  running={'LINEAR': 1013, 'THEOREM': 661, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1749] order5big_13989: LINEAR (0.0s)  running={'LINEAR': 1014, 'THEOREM': 661, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1750] order5big_13997: LINEAR (0.0s)  running={'LINEAR': 1015, 'THEOREM': 661, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1751] order5big_14005: LINEAR (0.0s)  running={'LINEAR': 1016, 'THEOREM': 661, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1752] order5big_14013: LINEAR (0.0s)  running={'LINEAR': 1017, 'THEOREM': 661, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1753] order5big_14021: THEOREM (60.2s)  running={'LINEAR': 1017, 'THEOREM': 662, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1754] order5big_14029: LINEAR (0.0s)  running={'LINEAR': 1018, 'THEOREM': 662, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1755] order5big_14037: LINEAR (0.0s)  running={'LINEAR': 1019, 'THEOREM': 662, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1756] order5big_14045: LINEAR (0.0s)  running={'LINEAR': 1020, 'THEOREM': 662, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1757] order5big_14053: THEOREM (60.2s)  running={'LINEAR': 1020, 'THEOREM': 663, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1758] order5big_14061: LINEAR (0.0s)  running={'LINEAR': 1021, 'THEOREM': 663, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1759] order5big_14069: LINEAR (0.0s)  running={'LINEAR': 1022, 'THEOREM': 663, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1760] order5big_14077: LINEAR (0.0s)  running={'LINEAR': 1023, 'THEOREM': 663, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1761] order5big_14085: THEOREM (60.2s)  running={'LINEAR': 1023, 'THEOREM': 664, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1762] order5big_14093: LINEAR (0.0s)  running={'LINEAR': 1024, 'THEOREM': 664, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1763] order5big_14101: THEOREM (60.2s)  running={'LINEAR': 1024, 'THEOREM': 665, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1764] order5big_14109: LINEAR (0.0s)  running={'LINEAR': 1025, 'THEOREM': 665, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1765] order5big_14117: LINEAR (0.0s)  running={'LINEAR': 1026, 'THEOREM': 665, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1766] order5big_14125: LINEAR (0.0s)  running={'LINEAR': 1027, 'THEOREM': 665, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1767] order5big_14133: LINEAR (0.0s)  running={'LINEAR': 1028, 'THEOREM': 665, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1768] order5big_14141: LINEAR (0.0s)  running={'LINEAR': 1029, 'THEOREM': 665, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1769] order5big_14149: LINEAR (0.0s)  running={'LINEAR': 1030, 'THEOREM': 665, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1770] order5big_14157: LINEAR (0.0s)  running={'LINEAR': 1031, 'THEOREM': 665, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1771] order5big_14165: LINEAR (0.0s)  running={'LINEAR': 1032, 'THEOREM': 665, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1772] order5big_14173: LINEAR (0.0s)  running={'LINEAR': 1033, 'THEOREM': 665, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1773] order5big_14181: LINEAR (0.0s)  running={'LINEAR': 1034, 'THEOREM': 665, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1774] order5big_14189: LINEAR (0.0s)  running={'LINEAR': 1035, 'THEOREM': 665, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1775] order5big_14197: THEOREM (73.2s)  running={'LINEAR': 1035, 'THEOREM': 666, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1776] order5big_14205: LINEAR (0.0s)  running={'LINEAR': 1036, 'THEOREM': 666, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1777] order5big_14213: LINEAR (0.0s)  running={'LINEAR': 1037, 'THEOREM': 666, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1778] order5big_14221: THEOREM (60.2s)  running={'LINEAR': 1037, 'THEOREM': 667, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1779] order5big_14229: LINEAR (0.0s)  running={'LINEAR': 1038, 'THEOREM': 667, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1780] order5big_14237: LINEAR (0.0s)  running={'LINEAR': 1039, 'THEOREM': 667, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1781] order5big_14245: LINEAR (0.0s)  running={'LINEAR': 1040, 'THEOREM': 667, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1782] order5big_14253: LINEAR (0.0s)  running={'LINEAR': 1041, 'THEOREM': 667, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1783] order5big_14261: THEOREM (60.6s)  running={'LINEAR': 1041, 'THEOREM': 668, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1784] order5big_14269: LINEAR (0.0s)  running={'LINEAR': 1042, 'THEOREM': 668, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1785] order5big_14277: THEOREM (60.2s)  running={'LINEAR': 1042, 'THEOREM': 669, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1786] order5big_14285: LINEAR (0.0s)  running={'LINEAR': 1043, 'THEOREM': 669, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1787] order5big_14293: THEOREM (60.2s)  running={'LINEAR': 1043, 'THEOREM': 670, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1788] order5big_14301: THEOREM (60.7s)  running={'LINEAR': 1043, 'THEOREM': 671, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1789] order5big_14309: LINEAR (0.0s)  running={'LINEAR': 1044, 'THEOREM': 671, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1790] order5big_14317: THEOREM (60.2s)  running={'LINEAR': 1044, 'THEOREM': 672, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1791] order5big_14325: LINEAR (0.0s)  running={'LINEAR': 1045, 'THEOREM': 672, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1792] order5big_14333: THEOREM (60.2s)  running={'LINEAR': 1045, 'THEOREM': 673, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1793] order5big_14341: THEOREM (60.1s)  running={'LINEAR': 1045, 'THEOREM': 674, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1794] order5big_14349: LINEAR (0.0s)  running={'LINEAR': 1046, 'THEOREM': 674, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1795] order5big_14357: LINEAR (0.0s)  running={'LINEAR': 1047, 'THEOREM': 674, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1796] order5big_14365: LINEAR (0.0s)  running={'LINEAR': 1048, 'THEOREM': 674, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1797] order5big_14373: LINEAR (0.0s)  running={'LINEAR': 1049, 'THEOREM': 674, 'SOLVED_FMB': 67, 'HARD_NONLINEAR': 7}
[1798] order5big_14381: SOLVED_FMB (144.5s)  running={'LINEAR': 1049, 'THEOREM': 674, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1799] order5big_14389: LINEAR (0.0s)  running={'LINEAR': 1050, 'THEOREM': 674, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1800] order5big_14397: LINEAR (0.0s)  running={'LINEAR': 1051, 'THEOREM': 674, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1801] order5big_14405: LINEAR (0.0s)  running={'LINEAR': 1052, 'THEOREM': 674, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1802] order5big_14413: THEOREM (1.7s)  running={'LINEAR': 1052, 'THEOREM': 675, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1803] order5big_14421: LINEAR (0.0s)  running={'LINEAR': 1053, 'THEOREM': 675, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1804] order5big_14429: LINEAR (0.0s)  running={'LINEAR': 1054, 'THEOREM': 675, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1805] order5big_14437: LINEAR (0.0s)  running={'LINEAR': 1055, 'THEOREM': 675, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1806] order5big_14445: LINEAR (0.0s)  running={'LINEAR': 1056, 'THEOREM': 675, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1807] order5big_14453: LINEAR (0.0s)  running={'LINEAR': 1057, 'THEOREM': 675, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1808] order5big_14461: THEOREM (60.2s)  running={'LINEAR': 1057, 'THEOREM': 676, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1809] order5big_14469: THEOREM (60.2s)  running={'LINEAR': 1057, 'THEOREM': 677, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1810] order5big_14477: THEOREM (60.5s)  running={'LINEAR': 1057, 'THEOREM': 678, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1811] order5big_14485: LINEAR (0.0s)  running={'LINEAR': 1058, 'THEOREM': 678, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1812] order5big_14493: THEOREM (71.6s)  running={'LINEAR': 1058, 'THEOREM': 679, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1813] order5big_14501: THEOREM (60.2s)  running={'LINEAR': 1058, 'THEOREM': 680, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1814] order5big_14509: LINEAR (0.0s)  running={'LINEAR': 1059, 'THEOREM': 680, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1815] order5big_14517: LINEAR (0.0s)  running={'LINEAR': 1060, 'THEOREM': 680, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1816] order5big_14525: LINEAR (0.0s)  running={'LINEAR': 1061, 'THEOREM': 680, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1817] order5big_14533: LINEAR (0.0s)  running={'LINEAR': 1062, 'THEOREM': 680, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1818] order5big_14541: LINEAR (0.0s)  running={'LINEAR': 1063, 'THEOREM': 680, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 7}
[1819] order5big_14549: HARD_NONLINEAR (120.2s)  running={'LINEAR': 1063, 'THEOREM': 680, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1820] order5big_14557: THEOREM (60.2s)  running={'LINEAR': 1063, 'THEOREM': 681, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1821] order5big_14565: THEOREM (61.3s)  running={'LINEAR': 1063, 'THEOREM': 682, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1822] order5big_14573: LINEAR (0.0s)  running={'LINEAR': 1064, 'THEOREM': 682, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1823] order5big_14581: LINEAR (0.0s)  running={'LINEAR': 1065, 'THEOREM': 682, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1824] order5big_14589: LINEAR (0.0s)  running={'LINEAR': 1066, 'THEOREM': 682, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1825] order5big_14597: LINEAR (0.0s)  running={'LINEAR': 1067, 'THEOREM': 682, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1826] order5big_14605: LINEAR (0.0s)  running={'LINEAR': 1068, 'THEOREM': 682, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1827] order5big_14613: LINEAR (0.0s)  running={'LINEAR': 1069, 'THEOREM': 682, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1828] order5big_14621: LINEAR (0.0s)  running={'LINEAR': 1070, 'THEOREM': 682, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1829] order5big_14629: THEOREM (60.2s)  running={'LINEAR': 1070, 'THEOREM': 683, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1830] order5big_14637: LINEAR (0.0s)  running={'LINEAR': 1071, 'THEOREM': 683, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1831] order5big_14645: THEOREM (60.7s)  running={'LINEAR': 1071, 'THEOREM': 684, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1832] order5big_14653: LINEAR (0.0s)  running={'LINEAR': 1072, 'THEOREM': 684, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1833] order5big_14661: THEOREM (61.5s)  running={'LINEAR': 1072, 'THEOREM': 685, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1834] order5big_14669: LINEAR (0.0s)  running={'LINEAR': 1073, 'THEOREM': 685, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1835] order5big_14677: THEOREM (72.6s)  running={'LINEAR': 1073, 'THEOREM': 686, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1836] order5big_14685: LINEAR (0.0s)  running={'LINEAR': 1074, 'THEOREM': 686, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1837] order5big_14693: THEOREM (60.3s)  running={'LINEAR': 1074, 'THEOREM': 687, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1838] order5big_14701: LINEAR (0.0s)  running={'LINEAR': 1075, 'THEOREM': 687, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1839] order5big_14709: LINEAR (0.0s)  running={'LINEAR': 1076, 'THEOREM': 687, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1840] order5big_14717: LINEAR (0.0s)  running={'LINEAR': 1077, 'THEOREM': 687, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1841] order5big_14725: THEOREM (60.2s)  running={'LINEAR': 1077, 'THEOREM': 688, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1842] order5big_14733: LINEAR (0.0s)  running={'LINEAR': 1078, 'THEOREM': 688, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1843] order5big_14741: LINEAR (0.0s)  running={'LINEAR': 1079, 'THEOREM': 688, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1844] order5big_14749: LINEAR (0.0s)  running={'LINEAR': 1080, 'THEOREM': 688, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1845] order5big_14757: THEOREM (60.3s)  running={'LINEAR': 1080, 'THEOREM': 689, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 8}
[1846] order5big_14765: HARD_NONLINEAR (120.4s)  running={'LINEAR': 1080, 'THEOREM': 689, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 9}
[1847] order5big_14773: THEOREM (60.5s)  running={'LINEAR': 1080, 'THEOREM': 690, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 9}
[1848] order5big_14781: LINEAR (0.0s)  running={'LINEAR': 1081, 'THEOREM': 690, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 9}
[1849] order5big_14789: THEOREM (60.7s)  running={'LINEAR': 1081, 'THEOREM': 691, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 9}
[1850] order5big_14797: LINEAR (0.0s)  running={'LINEAR': 1082, 'THEOREM': 691, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 9}
[1851] order5big_14805: LINEAR (0.0s)  running={'LINEAR': 1083, 'THEOREM': 691, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 9}
[1852] order5big_14813: THEOREM (60.1s)  running={'LINEAR': 1083, 'THEOREM': 692, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 9}
[1853] order5big_14821: LINEAR (0.0s)  running={'LINEAR': 1084, 'THEOREM': 692, 'SOLVED_FMB': 68, 'HARD_NONLINEAR': 9}
[1854] order5big_14829: SOLVED_FMB (4.9s)  running={'LINEAR': 1084, 'THEOREM': 692, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[1855] order5big_14837: LINEAR (0.0s)  running={'LINEAR': 1085, 'THEOREM': 692, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[1856] order5big_14845: THEOREM (19.4s)  running={'LINEAR': 1085, 'THEOREM': 693, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[1857] order5big_14853: LINEAR (0.0s)  running={'LINEAR': 1086, 'THEOREM': 693, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[1858] order5big_14861: LINEAR (0.0s)  running={'LINEAR': 1087, 'THEOREM': 693, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[1859] order5big_14869: LINEAR (0.0s)  running={'LINEAR': 1088, 'THEOREM': 693, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[1860] order5big_14877: THEOREM (60.2s)  running={'LINEAR': 1088, 'THEOREM': 694, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[1861] order5big_14885: LINEAR (0.0s)  running={'LINEAR': 1089, 'THEOREM': 694, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[1862] order5big_14893: LINEAR (0.0s)  running={'LINEAR': 1090, 'THEOREM': 694, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[1863] order5big_14901: LINEAR (0.0s)  running={'LINEAR': 1091, 'THEOREM': 694, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[1864] order5big_14909: LINEAR (0.0s)  running={'LINEAR': 1092, 'THEOREM': 694, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[1865] order5big_14917: THEOREM (60.5s)  running={'LINEAR': 1092, 'THEOREM': 695, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
[1866] order5big_14925: LINEAR (0.0s)  running={'LINEAR': 1093, 'THEOREM': 695, 'SOLVED_FMB': 69, 'HARD_NONLINEAR': 9}
