nohup: ignoring input
[1] order5big_0007: LINEAR (0.0s)  running={'LINEAR': 1}
[2141] order5big_17127: THEOREM (60.2s)  running={'LINEAR': 1234, 'SOLVED_FMB': 76, 'THEOREM': 821, 'HARD_NONLINEAR': 10}
[2142] order5big_17135: LINEAR (0.0s)  running={'LINEAR': 1235, 'SOLVED_FMB': 76, 'THEOREM': 821, 'HARD_NONLINEAR': 10}
[2143] order5big_17143: LINEAR (0.0s)  running={'LINEAR': 1236, 'SOLVED_FMB': 76, 'THEOREM': 821, 'HARD_NONLINEAR': 10}
[2144] order5big_17151: THEOREM (61.2s)  running={'LINEAR': 1236, 'SOLVED_FMB': 76, 'THEOREM': 822, 'HARD_NONLINEAR': 10}
[2145] order5big_17159: LINEAR (0.0s)  running={'LINEAR': 1237, 'SOLVED_FMB': 76, 'THEOREM': 822, 'HARD_NONLINEAR': 10}
[2146] order5big_17167: THEOREM (60.2s)  running={'LINEAR': 1237, 'SOLVED_FMB': 76, 'THEOREM': 823, 'HARD_NONLINEAR': 10}
[2147] order5big_17175: THEOREM (60.2s)  running={'LINEAR': 1237, 'SOLVED_FMB': 76, 'THEOREM': 824, 'HARD_NONLINEAR': 10}
[2148] order5big_17183: THEOREM (60.1s)  running={'LINEAR': 1237, 'SOLVED_FMB': 76, 'THEOREM': 825, 'HARD_NONLINEAR': 10}
[2149] order5big_17191: THEOREM (60.5s)  running={'LINEAR': 1237, 'SOLVED_FMB': 76, 'THEOREM': 826, 'HARD_NONLINEAR': 10}
[2150] order5big_17199: LINEAR (0.0s)  running={'LINEAR': 1238, 'SOLVED_FMB': 76, 'THEOREM': 826, 'HARD_NONLINEAR': 10}
[2151] order5big_17207: THEOREM (60.2s)  running={'LINEAR': 1238, 'SOLVED_FMB': 76, 'THEOREM': 827, 'HARD_NONLINEAR': 10}
[2152] order5big_17215: LINEAR (0.0s)  running={'LINEAR': 1239, 'SOLVED_FMB': 76, 'THEOREM': 827, 'HARD_NONLINEAR': 10}
[2153] order5big_17223: THEOREM (60.4s)  running={'LINEAR': 1239, 'SOLVED_FMB': 76, 'THEOREM': 828, 'HARD_NONLINEAR': 10}
[2154] order5big_17231: LINEAR (0.0s)  running={'LINEAR': 1240, 'SOLVED_FMB': 76, 'THEOREM': 828, 'HARD_NONLINEAR': 10}
[2155] order5big_17239: THEOREM (60.2s)  running={'LINEAR': 1240, 'SOLVED_FMB': 76, 'THEOREM': 829, 'HARD_NONLINEAR': 10}
[2156] order5big_17247: LINEAR (0.0s)  running={'LINEAR': 1241, 'SOLVED_FMB': 76, 'THEOREM': 829, 'HARD_NONLINEAR': 10}
[2157] order5big_17255: THEOREM (5.1s)  running={'LINEAR': 1241, 'SOLVED_FMB': 76, 'THEOREM': 830, 'HARD_NONLINEAR': 10}
[2158] order5big_17263: LINEAR (0.0s)  running={'LINEAR': 1242, 'SOLVED_FMB': 76, 'THEOREM': 830, 'HARD_NONLINEAR': 10}
[2159] order5big_17271: THEOREM (60.2s)  running={'LINEAR': 1242, 'SOLVED_FMB': 76, 'THEOREM': 831, 'HARD_NONLINEAR': 10}
[2160] order5big_17279: THEOREM (60.5s)  running={'LINEAR': 1242, 'SOLVED_FMB': 76, 'THEOREM': 832, 'HARD_NONLINEAR': 10}
[2161] order5big_17287: THEOREM (60.7s)  running={'LINEAR': 1242, 'SOLVED_FMB': 76, 'THEOREM': 833, 'HARD_NONLINEAR': 10}
[2162] order5big_17295: LINEAR (0.0s)  running={'LINEAR': 1243, 'SOLVED_FMB': 76, 'THEOREM': 833, 'HARD_NONLINEAR': 10}
[2163] order5big_17303: LINEAR (0.0s)  running={'LINEAR': 1244, 'SOLVED_FMB': 76, 'THEOREM': 833, 'HARD_NONLINEAR': 10}
[2164] order5big_17311: LINEAR (0.0s)  running={'LINEAR': 1245, 'SOLVED_FMB': 76, 'THEOREM': 833, 'HARD_NONLINEAR': 10}
[2165] order5big_17319: LINEAR (0.0s)  running={'LINEAR': 1246, 'SOLVED_FMB': 76, 'THEOREM': 833, 'HARD_NONLINEAR': 10}
[2166] order5big_17327: LINEAR (0.0s)  running={'LINEAR': 1247, 'SOLVED_FMB': 76, 'THEOREM': 833, 'HARD_NONLINEAR': 10}
[2167] order5big_17335: LINEAR (0.0s)  running={'LINEAR': 1248, 'SOLVED_FMB': 76, 'THEOREM': 833, 'HARD_NONLINEAR': 10}
[2168] order5big_17343: LINEAR (0.0s)  running={'LINEAR': 1249, 'SOLVED_FMB': 76, 'THEOREM': 833, 'HARD_NONLINEAR': 10}
[2169] order5big_17351: LINEAR (0.0s)  running={'LINEAR': 1250, 'SOLVED_FMB': 76, 'THEOREM': 833, 'HARD_NONLINEAR': 10}
[2170] order5big_17359: THEOREM (60.2s)  running={'LINEAR': 1250, 'SOLVED_FMB': 76, 'THEOREM': 834, 'HARD_NONLINEAR': 10}
[2171] order5big_17367: LINEAR (0.0s)  running={'LINEAR': 1251, 'SOLVED_FMB': 76, 'THEOREM': 834, 'HARD_NONLINEAR': 10}
[2172] order5big_17375: LINEAR (0.0s)  running={'LINEAR': 1252, 'SOLVED_FMB': 76, 'THEOREM': 834, 'HARD_NONLINEAR': 10}
[2173] order5big_17383: LINEAR (0.0s)  running={'LINEAR': 1253, 'SOLVED_FMB': 76, 'THEOREM': 834, 'HARD_NONLINEAR': 10}
[2174] order5big_17391: THEOREM (60.4s)  running={'LINEAR': 1253, 'SOLVED_FMB': 76, 'THEOREM': 835, 'HARD_NONLINEAR': 10}
[2175] order5big_17399: LINEAR (0.0s)  running={'LINEAR': 1254, 'SOLVED_FMB': 76, 'THEOREM': 835, 'HARD_NONLINEAR': 10}
[2176] order5big_17407: THEOREM (60.2s)  running={'LINEAR': 1254, 'SOLVED_FMB': 76, 'THEOREM': 836, 'HARD_NONLINEAR': 10}
[2177] order5big_17415: THEOREM (60.2s)  running={'LINEAR': 1254, 'SOLVED_FMB': 76, 'THEOREM': 837, 'HARD_NONLINEAR': 10}
[2178] order5big_17423: LINEAR (0.0s)  running={'LINEAR': 1255, 'SOLVED_FMB': 76, 'THEOREM': 837, 'HARD_NONLINEAR': 10}
[2179] order5big_17431: LINEAR (0.0s)  running={'LINEAR': 1256, 'SOLVED_FMB': 76, 'THEOREM': 837, 'HARD_NONLINEAR': 10}
[2180] order5big_17439: LINEAR (0.0s)  running={'LINEAR': 1257, 'SOLVED_FMB': 76, 'THEOREM': 837, 'HARD_NONLINEAR': 10}
[2181] order5big_17447: LINEAR (0.0s)  running={'LINEAR': 1258, 'SOLVED_FMB': 76, 'THEOREM': 837, 'HARD_NONLINEAR': 10}
[2182] order5big_17455: THEOREM (60.3s)  running={'LINEAR': 1258, 'SOLVED_FMB': 76, 'THEOREM': 838, 'HARD_NONLINEAR': 10}
[2183] order5big_17463: LINEAR (0.0s)  running={'LINEAR': 1259, 'SOLVED_FMB': 76, 'THEOREM': 838, 'HARD_NONLINEAR': 10}
[2184] order5big_17471: THEOREM (60.2s)  running={'LINEAR': 1259, 'SOLVED_FMB': 76, 'THEOREM': 839, 'HARD_NONLINEAR': 10}
[2185] order5big_17479: THEOREM (64.8s)  running={'LINEAR': 1259, 'SOLVED_FMB': 76, 'THEOREM': 840, 'HARD_NONLINEAR': 10}
[2186] order5big_17487: LINEAR (0.0s)  running={'LINEAR': 1260, 'SOLVED_FMB': 76, 'THEOREM': 840, 'HARD_NONLINEAR': 10}
[2187] order5big_17495: LINEAR (0.0s)  running={'LINEAR': 1261, 'SOLVED_FMB': 76, 'THEOREM': 840, 'HARD_NONLINEAR': 10}
[2188] order5big_17503: LINEAR (0.0s)  running={'LINEAR': 1262, 'SOLVED_FMB': 76, 'THEOREM': 840, 'HARD_NONLINEAR': 10}
[2189] order5big_17511: LINEAR (0.0s)  running={'LINEAR': 1263, 'SOLVED_FMB': 76, 'THEOREM': 840, 'HARD_NONLINEAR': 10}
[2190] order5big_17519: LINEAR (0.0s)  running={'LINEAR': 1264, 'SOLVED_FMB': 76, 'THEOREM': 840, 'HARD_NONLINEAR': 10}
[2191] order5big_17527: THEOREM (63.0s)  running={'LINEAR': 1264, 'SOLVED_FMB': 76, 'THEOREM': 841, 'HARD_NONLINEAR': 10}
[2192] order5big_17535: LINEAR (0.0s)  running={'LINEAR': 1265, 'SOLVED_FMB': 76, 'THEOREM': 841, 'HARD_NONLINEAR': 10}
[2193] order5big_17543: THEOREM (60.2s)  running={'LINEAR': 1265, 'SOLVED_FMB': 76, 'THEOREM': 842, 'HARD_NONLINEAR': 10}
[2194] order5big_17551: LINEAR (0.0s)  running={'LINEAR': 1266, 'SOLVED_FMB': 76, 'THEOREM': 842, 'HARD_NONLINEAR': 10}
[2195] order5big_17559: THEOREM (60.2s)  running={'LINEAR': 1266, 'SOLVED_FMB': 76, 'THEOREM': 843, 'HARD_NONLINEAR': 10}
[2196] order5big_17567: LINEAR (0.0s)  running={'LINEAR': 1267, 'SOLVED_FMB': 76, 'THEOREM': 843, 'HARD_NONLINEAR': 10}
[2197] order5big_17575: THEOREM (72.9s)  running={'LINEAR': 1267, 'SOLVED_FMB': 76, 'THEOREM': 844, 'HARD_NONLINEAR': 10}
[2198] order5big_17583: LINEAR (0.0s)  running={'LINEAR': 1268, 'SOLVED_FMB': 76, 'THEOREM': 844, 'HARD_NONLINEAR': 10}
[2199] order5big_17591: THEOREM (60.1s)  running={'LINEAR': 1268, 'SOLVED_FMB': 76, 'THEOREM': 845, 'HARD_NONLINEAR': 10}
[2200] order5big_17599: THEOREM (60.2s)  running={'LINEAR': 1268, 'SOLVED_FMB': 76, 'THEOREM': 846, 'HARD_NONLINEAR': 10}
[2201] order5big_17607: LINEAR (0.0s)  running={'LINEAR': 1269, 'SOLVED_FMB': 76, 'THEOREM': 846, 'HARD_NONLINEAR': 10}
[2202] order5big_17615: THEOREM (60.2s)  running={'LINEAR': 1269, 'SOLVED_FMB': 76, 'THEOREM': 847, 'HARD_NONLINEAR': 10}
[2203] order5big_17623: LINEAR (0.0s)  running={'LINEAR': 1270, 'SOLVED_FMB': 76, 'THEOREM': 847, 'HARD_NONLINEAR': 10}
[2204] order5big_17631: LINEAR (0.0s)  running={'LINEAR': 1271, 'SOLVED_FMB': 76, 'THEOREM': 847, 'HARD_NONLINEAR': 10}
[2205] order5big_17639: LINEAR (0.0s)  running={'LINEAR': 1272, 'SOLVED_FMB': 76, 'THEOREM': 847, 'HARD_NONLINEAR': 10}
[2206] order5big_17647: THEOREM (60.2s)  running={'LINEAR': 1272, 'SOLVED_FMB': 76, 'THEOREM': 848, 'HARD_NONLINEAR': 10}
[2207] order5big_17655: LINEAR (0.0s)  running={'LINEAR': 1273, 'SOLVED_FMB': 76, 'THEOREM': 848, 'HARD_NONLINEAR': 10}
[2208] order5big_17663: THEOREM (60.2s)  running={'LINEAR': 1273, 'SOLVED_FMB': 76, 'THEOREM': 849, 'HARD_NONLINEAR': 10}
[2209] order5big_17671: LINEAR (0.0s)  running={'LINEAR': 1274, 'SOLVED_FMB': 76, 'THEOREM': 849, 'HARD_NONLINEAR': 10}
[2210] order5big_17679: THEOREM (60.2s)  running={'LINEAR': 1274, 'SOLVED_FMB': 76, 'THEOREM': 850, 'HARD_NONLINEAR': 10}
[2211] order5big_17687: THEOREM (60.2s)  running={'LINEAR': 1274, 'SOLVED_FMB': 76, 'THEOREM': 851, 'HARD_NONLINEAR': 10}
[2212] order5big_17695: THEOREM (60.2s)  running={'LINEAR': 1274, 'SOLVED_FMB': 76, 'THEOREM': 852, 'HARD_NONLINEAR': 10}
[2213] order5big_17703: THEOREM (60.2s)  running={'LINEAR': 1274, 'SOLVED_FMB': 76, 'THEOREM': 853, 'HARD_NONLINEAR': 10}
[2214] order5big_17711: LINEAR (0.0s)  running={'LINEAR': 1275, 'SOLVED_FMB': 76, 'THEOREM': 853, 'HARD_NONLINEAR': 10}
[2215] order5big_17719: LINEAR (0.0s)  running={'LINEAR': 1276, 'SOLVED_FMB': 76, 'THEOREM': 853, 'HARD_NONLINEAR': 10}
[2216] order5big_17727: LINEAR (0.0s)  running={'LINEAR': 1277, 'SOLVED_FMB': 76, 'THEOREM': 853, 'HARD_NONLINEAR': 10}
[2217] order5big_17735: LINEAR (0.0s)  running={'LINEAR': 1278, 'SOLVED_FMB': 76, 'THEOREM': 853, 'HARD_NONLINEAR': 10}
[2218] order5big_17743: LINEAR (0.0s)  running={'LINEAR': 1279, 'SOLVED_FMB': 76, 'THEOREM': 853, 'HARD_NONLINEAR': 10}
[2219] order5big_17751: THEOREM (60.5s)  running={'LINEAR': 1279, 'SOLVED_FMB': 76, 'THEOREM': 854, 'HARD_NONLINEAR': 10}
[2220] order5big_17759: LINEAR (0.0s)  running={'LINEAR': 1280, 'SOLVED_FMB': 76, 'THEOREM': 854, 'HARD_NONLINEAR': 10}
[2221] order5big_17767: LINEAR (0.0s)  running={'LINEAR': 1281, 'SOLVED_FMB': 76, 'THEOREM': 854, 'HARD_NONLINEAR': 10}
[2222] order5big_17775: THEOREM (60.1s)  running={'LINEAR': 1281, 'SOLVED_FMB': 76, 'THEOREM': 855, 'HARD_NONLINEAR': 10}
[2223] order5big_17783: LINEAR (0.0s)  running={'LINEAR': 1282, 'SOLVED_FMB': 76, 'THEOREM': 855, 'HARD_NONLINEAR': 10}
[2224] order5big_17791: LINEAR (0.0s)  running={'LINEAR': 1283, 'SOLVED_FMB': 76, 'THEOREM': 855, 'HARD_NONLINEAR': 10}
[2225] order5big_17799: LINEAR (0.0s)  running={'LINEAR': 1284, 'SOLVED_FMB': 76, 'THEOREM': 855, 'HARD_NONLINEAR': 10}
[2226] order5big_17807: LINEAR (0.0s)  running={'LINEAR': 1285, 'SOLVED_FMB': 76, 'THEOREM': 855, 'HARD_NONLINEAR': 10}
[2227] order5big_17815: LINEAR (0.0s)  running={'LINEAR': 1286, 'SOLVED_FMB': 76, 'THEOREM': 855, 'HARD_NONLINEAR': 10}
[2228] order5big_17823: LINEAR (0.0s)  running={'LINEAR': 1287, 'SOLVED_FMB': 76, 'THEOREM': 855, 'HARD_NONLINEAR': 10}
[2229] order5big_17831: LINEAR (0.0s)  running={'LINEAR': 1288, 'SOLVED_FMB': 76, 'THEOREM': 855, 'HARD_NONLINEAR': 10}
[2230] order5big_17839: LINEAR (0.0s)  running={'LINEAR': 1289, 'SOLVED_FMB': 76, 'THEOREM': 855, 'HARD_NONLINEAR': 10}
[2231] order5big_17847: THEOREM (60.4s)  running={'LINEAR': 1289, 'SOLVED_FMB': 76, 'THEOREM': 856, 'HARD_NONLINEAR': 10}
[2232] order5big_17855: THEOREM (60.2s)  running={'LINEAR': 1289, 'SOLVED_FMB': 76, 'THEOREM': 857, 'HARD_NONLINEAR': 10}
[2233] order5big_17863: THEOREM (77.5s)  running={'LINEAR': 1289, 'SOLVED_FMB': 76, 'THEOREM': 858, 'HARD_NONLINEAR': 10}
[2234] order5big_17871: THEOREM (60.4s)  running={'LINEAR': 1289, 'SOLVED_FMB': 76, 'THEOREM': 859, 'HARD_NONLINEAR': 10}
[2235] order5big_17879: LINEAR (0.0s)  running={'LINEAR': 1290, 'SOLVED_FMB': 76, 'THEOREM': 859, 'HARD_NONLINEAR': 10}
[2236] order5big_17887: LINEAR (0.0s)  running={'LINEAR': 1291, 'SOLVED_FMB': 76, 'THEOREM': 859, 'HARD_NONLINEAR': 10}
[2237] order5big_17895: LINEAR (0.0s)  running={'LINEAR': 1292, 'SOLVED_FMB': 76, 'THEOREM': 859, 'HARD_NONLINEAR': 10}
[2238] order5big_17903: THEOREM (60.2s)  running={'LINEAR': 1292, 'SOLVED_FMB': 76, 'THEOREM': 860, 'HARD_NONLINEAR': 10}
[2239] order5big_17911: LINEAR (0.0s)  running={'LINEAR': 1293, 'SOLVED_FMB': 76, 'THEOREM': 860, 'HARD_NONLINEAR': 10}
[2240] order5big_17919: LINEAR (0.0s)  running={'LINEAR': 1294, 'SOLVED_FMB': 76, 'THEOREM': 860, 'HARD_NONLINEAR': 10}
[2241] order5big_17927: LINEAR (0.0s)  running={'LINEAR': 1295, 'SOLVED_FMB': 76, 'THEOREM': 860, 'HARD_NONLINEAR': 10}
[2242] order5big_17935: LINEAR (0.0s)  running={'LINEAR': 1296, 'SOLVED_FMB': 76, 'THEOREM': 860, 'HARD_NONLINEAR': 10}
[2243] order5big_17943: THEOREM (60.2s)  running={'LINEAR': 1296, 'SOLVED_FMB': 76, 'THEOREM': 861, 'HARD_NONLINEAR': 10}
[2244] order5big_17951: LINEAR (0.0s)  running={'LINEAR': 1297, 'SOLVED_FMB': 76, 'THEOREM': 861, 'HARD_NONLINEAR': 10}
[2245] order5big_17959: LINEAR (0.0s)  running={'LINEAR': 1298, 'SOLVED_FMB': 76, 'THEOREM': 861, 'HARD_NONLINEAR': 10}
[2246] order5big_17967: LINEAR (0.0s)  running={'LINEAR': 1299, 'SOLVED_FMB': 76, 'THEOREM': 861, 'HARD_NONLINEAR': 10}
[2247] order5big_17975: THEOREM (60.1s)  running={'LINEAR': 1299, 'SOLVED_FMB': 76, 'THEOREM': 862, 'HARD_NONLINEAR': 10}
[2248] order5big_17983: THEOREM (61.3s)  running={'LINEAR': 1299, 'SOLVED_FMB': 76, 'THEOREM': 863, 'HARD_NONLINEAR': 10}
[2249] order5big_17991: LINEAR (0.0s)  running={'LINEAR': 1300, 'SOLVED_FMB': 76, 'THEOREM': 863, 'HARD_NONLINEAR': 10}
[2250] order5big_17999: THEOREM (60.6s)  running={'LINEAR': 1300, 'SOLVED_FMB': 76, 'THEOREM': 864, 'HARD_NONLINEAR': 10}
[2251] order5big_18007: THEOREM (60.2s)  running={'LINEAR': 1300, 'SOLVED_FMB': 76, 'THEOREM': 865, 'HARD_NONLINEAR': 10}
[2252] order5big_18015: LINEAR (0.0s)  running={'LINEAR': 1301, 'SOLVED_FMB': 76, 'THEOREM': 865, 'HARD_NONLINEAR': 10}
[2253] order5big_18023: THEOREM (60.5s)  running={'LINEAR': 1301, 'SOLVED_FMB': 76, 'THEOREM': 866, 'HARD_NONLINEAR': 10}
[2254] order5big_18031: THEOREM (61.2s)  running={'LINEAR': 1301, 'SOLVED_FMB': 76, 'THEOREM': 867, 'HARD_NONLINEAR': 10}
[2255] order5big_18039: LINEAR (0.0s)  running={'LINEAR': 1302, 'SOLVED_FMB': 76, 'THEOREM': 867, 'HARD_NONLINEAR': 10}
[2256] order5big_18047: LINEAR (0.0s)  running={'LINEAR': 1303, 'SOLVED_FMB': 76, 'THEOREM': 867, 'HARD_NONLINEAR': 10}
[2257] order5big_18055: SOLVED_FMB (14.0s)  running={'LINEAR': 1303, 'SOLVED_FMB': 77, 'THEOREM': 867, 'HARD_NONLINEAR': 10}
[2258] order5big_18063: LINEAR (0.0s)  running={'LINEAR': 1304, 'SOLVED_FMB': 77, 'THEOREM': 867, 'HARD_NONLINEAR': 10}
[2259] order5big_18071: THEOREM (16.3s)  running={'LINEAR': 1304, 'SOLVED_FMB': 77, 'THEOREM': 868, 'HARD_NONLINEAR': 10}
[2260] order5big_18079: LINEAR (0.0s)  running={'LINEAR': 1305, 'SOLVED_FMB': 77, 'THEOREM': 868, 'HARD_NONLINEAR': 10}
[2261] order5big_18087: THEOREM (60.2s)  running={'LINEAR': 1305, 'SOLVED_FMB': 77, 'THEOREM': 869, 'HARD_NONLINEAR': 10}
[2262] order5big_18095: LINEAR (0.0s)  running={'LINEAR': 1306, 'SOLVED_FMB': 77, 'THEOREM': 869, 'HARD_NONLINEAR': 10}
[2263] order5big_18103: LINEAR (0.0s)  running={'LINEAR': 1307, 'SOLVED_FMB': 77, 'THEOREM': 869, 'HARD_NONLINEAR': 10}
[2264] order5big_18111: THEOREM (62.2s)  running={'LINEAR': 1307, 'SOLVED_FMB': 77, 'THEOREM': 870, 'HARD_NONLINEAR': 10}
[2265] order5big_18119: LINEAR (0.0s)  running={'LINEAR': 1308, 'SOLVED_FMB': 77, 'THEOREM': 870, 'HARD_NONLINEAR': 10}
[2266] order5big_18127: LINEAR (0.0s)  running={'LINEAR': 1309, 'SOLVED_FMB': 77, 'THEOREM': 870, 'HARD_NONLINEAR': 10}
[2267] order5big_18135: LINEAR (0.0s)  running={'LINEAR': 1310, 'SOLVED_FMB': 77, 'THEOREM': 870, 'HARD_NONLINEAR': 10}
[2268] order5big_18143: THEOREM (11.8s)  running={'LINEAR': 1310, 'SOLVED_FMB': 77, 'THEOREM': 871, 'HARD_NONLINEAR': 10}
[2269] order5big_18151: THEOREM (74.2s)  running={'LINEAR': 1310, 'SOLVED_FMB': 77, 'THEOREM': 872, 'HARD_NONLINEAR': 10}
[2270] order5big_18159: LINEAR (0.0s)  running={'LINEAR': 1311, 'SOLVED_FMB': 77, 'THEOREM': 872, 'HARD_NONLINEAR': 10}
[2271] order5big_18167: THEOREM (60.2s)  running={'LINEAR': 1311, 'SOLVED_FMB': 77, 'THEOREM': 873, 'HARD_NONLINEAR': 10}
[2272] order5big_18175: LINEAR (0.0s)  running={'LINEAR': 1312, 'SOLVED_FMB': 77, 'THEOREM': 873, 'HARD_NONLINEAR': 10}
[2273] order5big_18183: LINEAR (0.0s)  running={'LINEAR': 1313, 'SOLVED_FMB': 77, 'THEOREM': 873, 'HARD_NONLINEAR': 10}
[2274] order5big_18191: LINEAR (0.0s)  running={'LINEAR': 1314, 'SOLVED_FMB': 77, 'THEOREM': 873, 'HARD_NONLINEAR': 10}
[2275] order5big_18199: LINEAR (0.0s)  running={'LINEAR': 1315, 'SOLVED_FMB': 77, 'THEOREM': 873, 'HARD_NONLINEAR': 10}
[2276] order5big_18207: LINEAR (0.0s)  running={'LINEAR': 1316, 'SOLVED_FMB': 77, 'THEOREM': 873, 'HARD_NONLINEAR': 10}
[2277] order5big_18215: LINEAR (0.0s)  running={'LINEAR': 1317, 'SOLVED_FMB': 77, 'THEOREM': 873, 'HARD_NONLINEAR': 10}
[2278] order5big_18223: LINEAR (0.0s)  running={'LINEAR': 1318, 'SOLVED_FMB': 77, 'THEOREM': 873, 'HARD_NONLINEAR': 10}
[2279] order5big_18231: LINEAR (0.0s)  running={'LINEAR': 1319, 'SOLVED_FMB': 77, 'THEOREM': 873, 'HARD_NONLINEAR': 10}
[2280] order5big_18239: LINEAR (0.0s)  running={'LINEAR': 1320, 'SOLVED_FMB': 77, 'THEOREM': 873, 'HARD_NONLINEAR': 10}
[2281] order5big_18247: THEOREM (60.2s)  running={'LINEAR': 1320, 'SOLVED_FMB': 77, 'THEOREM': 874, 'HARD_NONLINEAR': 10}
[2282] order5big_18255: LINEAR (0.0s)  running={'LINEAR': 1321, 'SOLVED_FMB': 77, 'THEOREM': 874, 'HARD_NONLINEAR': 10}
[2283] order5big_18263: LINEAR (0.0s)  running={'LINEAR': 1322, 'SOLVED_FMB': 77, 'THEOREM': 874, 'HARD_NONLINEAR': 10}
[2284] order5big_18271: LINEAR (0.0s)  running={'LINEAR': 1323, 'SOLVED_FMB': 77, 'THEOREM': 874, 'HARD_NONLINEAR': 10}
[2285] order5big_18279: THEOREM (60.2s)  running={'LINEAR': 1323, 'SOLVED_FMB': 77, 'THEOREM': 875, 'HARD_NONLINEAR': 10}
[2286] order5big_18287: LINEAR (0.0s)  running={'LINEAR': 1324, 'SOLVED_FMB': 77, 'THEOREM': 875, 'HARD_NONLINEAR': 10}
[2287] order5big_18295: THEOREM (60.2s)  running={'LINEAR': 1324, 'SOLVED_FMB': 77, 'THEOREM': 876, 'HARD_NONLINEAR': 10}
[2288] order5big_18303: THEOREM (60.2s)  running={'LINEAR': 1324, 'SOLVED_FMB': 77, 'THEOREM': 877, 'HARD_NONLINEAR': 10}
[2289] order5big_18311: THEOREM (61.3s)  running={'LINEAR': 1324, 'SOLVED_FMB': 77, 'THEOREM': 878, 'HARD_NONLINEAR': 10}
[2290] order5big_18319: LINEAR (0.0s)  running={'LINEAR': 1325, 'SOLVED_FMB': 77, 'THEOREM': 878, 'HARD_NONLINEAR': 10}
[2291] order5big_18327: LINEAR (0.0s)  running={'LINEAR': 1326, 'SOLVED_FMB': 77, 'THEOREM': 878, 'HARD_NONLINEAR': 10}
[2292] order5big_18335: LINEAR (0.0s)  running={'LINEAR': 1327, 'SOLVED_FMB': 77, 'THEOREM': 878, 'HARD_NONLINEAR': 10}
[2293] order5big_18343: LINEAR (0.0s)  running={'LINEAR': 1328, 'SOLVED_FMB': 77, 'THEOREM': 878, 'HARD_NONLINEAR': 10}
[2294] order5big_18351: LINEAR (0.0s)  running={'LINEAR': 1329, 'SOLVED_FMB': 77, 'THEOREM': 878, 'HARD_NONLINEAR': 10}
[2295] order5big_18359: LINEAR (0.0s)  running={'LINEAR': 1330, 'SOLVED_FMB': 77, 'THEOREM': 878, 'HARD_NONLINEAR': 10}
[2296] order5big_18367: LINEAR (0.0s)  running={'LINEAR': 1331, 'SOLVED_FMB': 77, 'THEOREM': 878, 'HARD_NONLINEAR': 10}
[2297] order5big_18375: THEOREM (60.3s)  running={'LINEAR': 1331, 'SOLVED_FMB': 77, 'THEOREM': 879, 'HARD_NONLINEAR': 10}
[2298] order5big_18383: LINEAR (0.0s)  running={'LINEAR': 1332, 'SOLVED_FMB': 77, 'THEOREM': 879, 'HARD_NONLINEAR': 10}
[2299] order5big_18391: THEOREM (60.2s)  running={'LINEAR': 1332, 'SOLVED_FMB': 77, 'THEOREM': 880, 'HARD_NONLINEAR': 10}
[2300] order5big_18399: LINEAR (0.0s)  running={'LINEAR': 1333, 'SOLVED_FMB': 77, 'THEOREM': 880, 'HARD_NONLINEAR': 10}
[2301] order5big_18407: THEOREM (73.5s)  running={'LINEAR': 1333, 'SOLVED_FMB': 77, 'THEOREM': 881, 'HARD_NONLINEAR': 10}
[2302] order5big_18415: THEOREM (60.2s)  running={'LINEAR': 1333, 'SOLVED_FMB': 77, 'THEOREM': 882, 'HARD_NONLINEAR': 10}
[2303] order5big_18423: LINEAR (0.0s)  running={'LINEAR': 1334, 'SOLVED_FMB': 77, 'THEOREM': 882, 'HARD_NONLINEAR': 10}
[2304] order5big_18431: THEOREM (60.1s)  running={'LINEAR': 1334, 'SOLVED_FMB': 77, 'THEOREM': 883, 'HARD_NONLINEAR': 10}
[2305] order5big_18439: THEOREM (60.3s)  running={'LINEAR': 1334, 'SOLVED_FMB': 77, 'THEOREM': 884, 'HARD_NONLINEAR': 10}
[2306] order5big_18447: LINEAR (0.0s)  running={'LINEAR': 1335, 'SOLVED_FMB': 77, 'THEOREM': 884, 'HARD_NONLINEAR': 10}
[2307] order5big_18455: THEOREM (60.2s)  running={'LINEAR': 1335, 'SOLVED_FMB': 77, 'THEOREM': 885, 'HARD_NONLINEAR': 10}
[2308] order5big_18463: LINEAR (0.0s)  running={'LINEAR': 1336, 'SOLVED_FMB': 77, 'THEOREM': 885, 'HARD_NONLINEAR': 10}
[2309] order5big_18471: LINEAR (0.0s)  running={'LINEAR': 1337, 'SOLVED_FMB': 77, 'THEOREM': 885, 'HARD_NONLINEAR': 10}
[2310] order5big_18479: LINEAR (0.0s)  running={'LINEAR': 1338, 'SOLVED_FMB': 77, 'THEOREM': 885, 'HARD_NONLINEAR': 10}
[2311] order5big_18487: LINEAR (0.0s)  running={'LINEAR': 1339, 'SOLVED_FMB': 77, 'THEOREM': 885, 'HARD_NONLINEAR': 10}
[2312] order5big_18495: THEOREM (60.2s)  running={'LINEAR': 1339, 'SOLVED_FMB': 77, 'THEOREM': 886, 'HARD_NONLINEAR': 10}
[2313] order5big_18503: LINEAR (0.0s)  running={'LINEAR': 1340, 'SOLVED_FMB': 77, 'THEOREM': 886, 'HARD_NONLINEAR': 10}
[2314] order5big_18511: LINEAR (0.0s)  running={'LINEAR': 1341, 'SOLVED_FMB': 77, 'THEOREM': 886, 'HARD_NONLINEAR': 10}
